<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 03 25 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     60   16.5    2.6    2.5    19   11.9    0.3    3.3    0.00   978.56    89   16.9    2.1   14.0   16.1   14.4   12.2   10.8    1.46    1.56    1.85
 KIN2   133     5     62   16.3    2.3    2.2    24    7.6    0.3    3.1    0.00   978.50   116   16.8    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     62   16.3    2.1    2.1    23    6.7    0.3    2.8    0.00   978.49    95   16.8    1.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     63   16.0    1.7    1.6    18    9.1    0.2    2.3    0.00   978.55    68   16.7    1.0   14.0   16.1   14.4   12.3   10.8    -995    -995    -995
 KIN2   133    20     64   15.9    1.6    1.5    13    7.8    0.2    2.0    0.00   978.59    28   16.6    0.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     65   15.8    1.6    1.6    14    7.0    0.2    1.9    0.00   978.66    24   16.5    1.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     65   15.8    1.1    1.1    15    7.0    0.2    1.6    0.00   978.70    20   16.4    0.7   14.1   16.1   14.4   12.4   10.9    1.45    1.57    1.85
 KIN2   133    35     65   15.7    1.2    1.2     2    7.5    0.1    1.5    0.00   978.80    19   16.3    0.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     65   15.5    1.3    1.3    12    6.7    0.2    1.8    0.00   978.83    12   16.1    0.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     67   15.1    1.3    1.3    11    6.0    0.1    1.6    0.00   978.84     8   15.9    0.2   14.0   16.0   14.4   12.4   11.0    -995    -995    -995
 KIN2   133    50     67   14.9    1.1    1.1    16    4.1    0.1    1.5    0.00   978.87     5   15.7    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     67   14.8    0.7    0.7    12    2.4    0.1    0.9    0.00   978.98     2   15.6    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     68   14.7    0.7    0.7    11    3.6    0.1    1.0    0.00   979.04     1   15.5    0.0   14.0   15.9   14.3   12.5   11.0    1.45    1.55    1.84
 KIN2   133    65     68   14.5    0.7    0.7    10    1.5    0.1    0.9    0.00   979.08     0   15.4    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     70   14.1    0.7    0.7    15    3.9    0.1    0.9    0.00   979.08     0   15.3    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     74   13.5    0.5    0.5    24   12.6    0.1    0.8    0.00   979.08     0   15.2    0.0   14.0   15.7   14.2   12.6   11.1    -995    -995    -995
 KIN2   133    80     80   12.9    0.3    0.3    64    2.1    0.2    0.5    0.00   979.14     0   14.9    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     80   13.3    0.0    0.0     0    0.0    0.0    0.0    0.00   979.19     0   14.7    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     77   13.4    0.2    0.2   354    0.2    0.3    0.6    0.00   979.21     0   14.6    0.0   13.9   15.6   14.0   12.6   11.1    1.46    1.56    1.84
