<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 02 24 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     63    5.1    5.8    5.7   309   12.8    1.5    9.6    1.27   973.90    13    5.2    4.5    8.0   10.4    8.1    7.4    7.4    1.46    1.57    1.62
 KIN2   133     5     62    5.1    6.5    6.4   306   11.7    1.5    9.5    0.00   974.04     7    5.2    5.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     63    5.1    5.9    5.7   303   12.7    1.3    9.8    0.00   974.25     4    5.2    4.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     63    5.1    6.4    6.3   306   10.2    1.5    9.5    0.00   974.48     2    5.1    4.9    8.0   10.2    8.0    7.4    7.3    -995    -995    -995
 KIN2   133    20     63    5.1    6.1    5.9   303   11.3    1.9   10.7    0.00   974.61     1    5.1    4.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     63    5.1    6.5    6.4   305   12.9    1.8   13.2    0.00   974.78     1    5.1    5.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     64    5.1    6.0    5.8   308   14.3    1.5    9.8    0.00   974.98     1    5.1    4.7    7.9   10.0    7.9    7.3    7.3    1.47    1.56    1.62
 KIN2   133    35     65    5.1    6.9    6.7   304   15.9    1.7   11.7    0.00   975.24     0    5.1    5.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     63    4.9    9.1    8.8   307   12.6    2.0   13.4    0.00   975.55     0    5.0    7.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     63    4.9    8.9    8.7   302   11.9    2.2   15.0    0.00   975.76     0    4.9    6.8    7.9    9.8    7.8    7.3    7.3    -995    -995    -995
 KIN2   133    50     64    4.8    9.2    9.1   307   11.3    2.0   14.1    0.00   975.95     0    4.8    7.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     65    4.7    9.2    9.0   308   11.9    2.1   13.4    0.00   976.22     0    4.7    7.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     65    4.6    9.7    9.5   304   11.3    1.8   14.7    0.00   976.49     0    4.6    7.7    7.8    9.6    7.7    7.3    7.3    1.46    1.56    1.62
 KIN2   133    65     65    4.5    9.2    9.0   306   12.8    2.0   14.6    0.00   976.64     0    4.5    7.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     66    4.4    7.7    7.6   309   11.2    1.8   12.4    0.00   976.76     0    4.5    6.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     66    4.4    8.0    7.8   305   12.9    1.7   12.0    0.00   976.77     0    4.4    6.2    7.8    9.5    7.6    7.4    7.3    -995    -995    -995
 KIN2   133    80     66    4.3    8.1    7.9   310   13.0    1.8   12.6    0.00   976.88     0    4.4    6.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     66    4.3    8.5    8.4   308   11.7    2.3   14.1    0.00   977.01     0    4.3    6.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     66    4.1    8.3    8.2   307   10.7    1.6   12.4    0.00   977.06     0    4.2    6.4    7.7    9.3    7.5    7.4    7.3    1.47    1.57    1.63
 KIN2   133    95     67    3.9    6.7    6.5   309   12.4    1.8   11.9    0.00   977.23     0    4.1    5.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     68    3.9    5.4    5.3   308   13.0    1.5    9.5    0.00   977.46     0    4.0    4.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     68    3.8    6.9    6.7   308   12.5    2.0   12.3    0.00   977.71     0    4.0    5.6    7.7    9.2    7.4    7.4    7.3    -995    -995    -995
 KIN2   133   110     67    3.7    6.2    6.1   311   11.1    1.6   10.8    0.00   977.77     0    3.9    4.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     68    3.5    6.2    6.1   316   12.9    1.4   10.1    0.00   977.75     0    3.8    4.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   120     68    3.4    5.3    5.2   319   13.0    1.1    8.6    0.00   977.71     0    3.6    4.0    7.6    9.0    7.4    7.4    7.4    1.47    1.56    1.63
 KIN2   133   125     68    3.3    5.5    5.3   314   13.1    1.3    9.1    0.00   977.95     0    3.6    4.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   130     69    3.3    4.4    4.3   317   13.9    1.1    7.2    0.00   977.97     0    3.5    3.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   135     69    3.2    4.6    4.5   313   12.0    1.2    8.4    0.00   978.00     0    3.5    3.8    7.6    8.9    7.3    7.4    7.4    -995    -995    -995
 KIN2   133   140     69    3.3    4.9    4.8   310   12.8    1.4    8.3    0.00   978.06     0    3.5    3.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   145     69    3.3    5.1    5.0   312   11.3    1.3    8.0    0.00   977.94     0    3.5    4.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   150     70    3.1    3.8    3.7   309   13.2    0.9    6.9    0.00   978.09     0    3.4    2.9    7.5    8.7    7.2    7.4    7.4    1.46    1.56    1.62
 KIN2   133   155     70    3.1    4.1    4.0   302    9.8    1.1    6.3    0.00   978.33     0    3.4    3.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   160     70    3.2    5.8    5.7   296   11.4    1.8   10.9    0.00   978.41     0    3.5    4.4   -995   -995   -995   -995   -995    -995    -995    -995
