<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 03 07 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     28    9.6    7.5    7.5   182    4.7    0.7    9.5    0.00   980.05    54   10.2    5.9    4.1    6.4    4.4    3.9    5.6    1.82    1.59    1.71
 KIN2   133     5     29    9.4    7.8    7.7   185    5.4    1.0    9.9    0.00   979.86    34    9.9    6.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     30    9.1    7.4    7.4   182    5.0    0.8    9.1    0.00   979.80    30    9.7    6.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     30    8.9    7.2    7.2   179    3.6    0.6    8.7    0.00   979.71    22    9.5    5.6    4.2    6.4    4.4    4.0    5.6    -995    -995    -995
 KIN2   133    20     32    8.5    7.0    6.9   183    4.5    0.6    8.1    0.00   979.76    17    9.2    5.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     33    8.2    7.2    7.1   182    4.5    0.7    9.4    0.00   979.62    11    8.9    5.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     33    8.1    7.6    7.5   180    4.2    0.7    8.9    0.00   979.56     6    8.8    5.9    4.2    6.3    4.4    4.0    5.6    1.83    1.59    1.71
 KIN2   133    35     33    7.9    7.2    7.2   182    5.0    0.7    9.1    0.00   979.63     4    8.7    5.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     33    7.9    6.8    6.8   185    4.9    0.6    8.2    0.00   979.80     2    8.6    5.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     33    7.7    6.4    6.3   183    4.6    0.6    7.9    0.00   979.98     1    8.5    4.8    4.2    6.2    4.3    4.0    5.6    -995    -995    -995
 KIN2   133    50     34    7.4    5.4    5.4   181    4.5    0.7    7.0    0.00   980.19     0    8.2    3.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     35    6.8    5.0    4.9   181    3.3    0.4    5.9    0.00   980.27     0    7.9    3.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     36    6.4    5.3    5.2   180    2.7    0.3    5.8    0.00   980.33     0    7.7    3.4    4.2    6.1    4.2    4.1    5.6    1.83    1.59    1.71
 KIN2   133    65     38    6.0    4.7    4.7   174    3.9    0.4    5.4    0.00   980.38     0    7.5    2.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     38    6.1    4.2    4.2   173    4.0    0.3    5.4    0.00   980.61     0    7.4    2.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     37    6.2    4.1    4.1   172    4.6    0.4    4.9    0.00   980.81     0    7.5    2.6    4.1    6.0    4.2    4.1    5.6    -995    -995    -995
 KIN2   133    80     36    6.3    4.4    4.4   170    5.8    0.5    5.9    0.00   980.95     0    7.6    3.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     35    6.5    4.7    4.7   167    5.1    0.5    6.2    0.00   981.03     0    7.9    3.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     35    6.6    4.6    4.6   160    5.5    0.5    5.9    0.00   981.03     0    7.9    3.2    4.1    5.8    4.1    4.1    5.6    1.83    1.59    1.71
 KIN2   133    95     35    6.3    4.5    4.5   160    4.9    0.3    5.8    0.00   981.06     0    7.7    3.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     37    5.8    4.8    4.8   161    3.3    0.3    5.8    0.00   981.01     0    7.4    3.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     38    5.4    4.1    4.1   153    4.9    0.3    4.9    0.00   981.05     0    7.1    2.7    4.1    5.7    4.0    4.0    5.5    -995    -995    -995
 KIN2   133   110     38    5.5    4.1    4.1   148    4.9    0.4    5.1    0.00   981.01     0    6.9    2.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     38    5.7    4.7    4.7   153    4.2    0.3    5.6    0.00   980.87     0    6.9    3.5   -995   -995   -995   -995   -995    -995    -995    -995
