<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 08 15 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     46   32.3    2.4    2.4    45   12.3    0.7    4.4    0.00   977.21   211   32.5    1.9   30.2   37.2   31.0   28.6   26.7    1.74    1.64    3.72
 KIN2   133     5     46   32.2    2.8    2.8    56    8.3    0.8    4.2    0.00   977.23   195   32.4    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     47   32.1    2.0    1.9    42   10.6    0.5    3.3    0.00   977.22   180   32.4    1.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     47   31.9    2.7    2.6    39   12.1    0.4    3.6    0.00   977.16   163   32.2    1.9   30.2   37.1   30.8   28.7   26.7    -995    -995    -995
 KIN2   133    20     47   31.8    3.0    3.0    39   12.2    0.6    4.7    0.00   977.15   149   32.2    2.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     46   31.9    3.0    2.9    60   10.8    0.5    4.1    0.00   977.19   135   32.3    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     46   31.9    2.8    2.7    59    9.0    0.4    3.5    0.00   977.25   120   32.3    2.0   30.2   36.9   30.6   28.7   26.8    1.75    1.64    3.74
 KIN2   133    35     47   31.6    2.4    2.4    53   11.8    0.4    3.3    0.00   977.23   103   32.2    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     47   31.5    2.9    2.9    59    9.6    0.5    4.0    0.00   977.21    39   32.1    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     48   31.3    2.8    2.7    64    7.7    0.6    3.9    0.00   977.21    27   32.0    1.9   30.1   36.8   30.5   28.8   26.8    -995    -995    -995
 KIN2   133    50     49   31.1    2.8    2.7    78    7.5    0.6    4.1    0.00   977.23    28   31.8    1.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     49   31.0    2.9    2.9    70    7.3    0.3    3.6    0.00   977.28    34   31.7    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     50   30.9    2.5    2.5    63    9.5    0.4    3.3    0.00   977.36    20   31.6    1.8   30.1   36.6   30.4   28.9   26.9    1.75    1.63    3.71
 KIN2   133    65     50   30.8    2.5    2.5    56    7.1    0.7    4.1    0.00   977.40    17   31.5    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     51   30.6    2.9    2.8    57    8.6    0.5    3.5    0.00   977.42    15   31.4    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     51   30.5    2.6    2.5    58    7.1    0.5    3.5    0.00   977.48    11   31.2    1.8   30.0   36.3   30.2   28.9   26.9    -995    -995    -995
 KIN2   133    80     53   30.0    2.1    2.1    60    9.6    0.2    2.7    0.00   977.59     7   31.0    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     54   29.7    2.1    2.1    68    8.6    0.3    2.8    0.00   977.65     4   30.8    1.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     56   29.4    2.2    2.2    74    5.2    0.2    2.9    0.00   977.72     2   30.6    1.1   30.0   36.1   30.1   28.9   26.8    1.76    1.64    3.72
 KIN2   133    95     57   29.0    2.3    2.3    74    5.3    0.2    2.8    0.00   977.79     1   30.4    1.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     58   29.0    2.3    2.3    77    3.9    0.2    2.7    0.00   977.84     0   30.4    1.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     59   28.9    2.5    2.4    78    4.1    0.2    2.8    0.00   977.89     0   30.3    1.1   29.9   35.8   29.9   28.9   26.8    -995    -995    -995
 KIN2   133   110     58   29.1    2.6    2.6    82    5.4    0.3    3.7    0.00   977.99     0   30.2    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     59   28.9    2.6    2.6    77    4.9    0.2    3.3    0.00   978.07     0   30.1    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   120     60   28.7    2.3    2.3    82    7.1    0.3    3.0    0.00   978.16     0   30.0    0.9   29.8   35.5   29.8   28.9   26.8    1.77    1.64    3.72
 KIN2   133   125     60   28.8    2.2    2.2    94    7.4    0.2    2.7    0.00   978.28     0   29.9    1.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   130     60   28.8    2.4    2.4    92    7.1    0.3    3.2    0.00   978.41     0   29.8    1.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   135     61   28.8    2.8    2.8    88    6.1    0.3    3.7    0.00   978.51     0   29.7    1.6   29.7   35.2   29.6   28.9   26.8    -995    -995    -995
 KIN2   133   140     62   28.6    2.6    2.6    91    6.8    0.3    3.3    0.00   978.61     0   29.5    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   145     62   28.5    2.5    2.5    95    6.8    0.3    3.3    0.00   978.69     0   29.4    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   150     63   28.5    2.8    2.7    93    8.3    0.3    3.7    0.00   978.78     0   29.4    1.7   29.6   35.0   29.5   28.9   26.7    1.78    1.64    3.71
 KIN2   133   155     63   28.4    2.5    2.5    90    7.6    0.3    3.1    0.00   978.88     0   29.2    1.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   160     64   28.2    2.7    2.6    93    7.8    0.3    3.5    0.00   978.94     0   29.1    1.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   165     64   28.1    3.0    2.9    88    9.3    0.4    4.0    0.00   978.99     0   28.9    1.6   29.6   34.7   29.3   28.9   26.7    -995    -995    -995
 KIN2   133   170     65   27.9    2.4    2.4    95    6.5    0.3    3.3    0.00   979.05     0   28.8    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   175     66   27.8    2.6    2.6   102    8.4    0.4    3.4    0.00   979.11     0   28.8    1.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   180     65   28.0    2.7    2.6   108    6.2    0.3    3.2    0.00   979.16     0   28.8    1.9   29.5   34.5   29.2   28.8   26.7    1.78    1.64    3.72
 KIN2   133   185     65   27.9    2.5    2.5   105    7.9    0.4    3.6    0.00   979.24     0   28.7    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   190     66   27.8    2.5    2.5   106    6.9    0.3    3.1    0.00   979.31     0   28.6    1.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   195     66   27.7    2.5    2.4    99    8.2    0.3    3.2    0.00   979.34     0   28.6    1.7   29.4   34.2   29.1   28.8   26.7    -995    -995    -995
 KIN2   133   200     68   27.3    2.6    2.4    64   19.6    0.4    3.5    0.00   979.46     0   28.3    1.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   205     70   27.1    2.8    2.8    64   10.5    0.3    3.5    0.00   979.65     0   27.8    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   210     71   26.8    2.6    2.6    76    4.8    0.3    3.6    0.00   979.74     0   27.7    1.3   29.3   34.0   29.0   28.8   26.7    1.78    1.64    3.72
 KIN2   133   215     72   26.8    2.4    2.4    84    7.8    0.3    3.5    0.00   979.79     0   27.7    1.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   220     72   26.9    2.4    2.4    85    9.0    0.4    3.5    0.00   979.86     0   27.7    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   225     72   26.9    2.9    2.9    85    8.3    0.5    4.2    0.00   979.91     0   27.6    1.7   29.3   33.8   28.9   28.8   26.7    -995    -995    -995
 KIN2   133   230     72   27.0    2.9    2.9    86    8.6    0.4    3.9    0.00   980.01     0   27.6    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   235     72   26.9    3.0    3.0    91    8.4    0.5    4.3    0.00   980.08     0   27.6    1.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   240     73   26.9    3.0    2.9    91    9.3    0.5    4.0    0.00   980.18     0   27.5    1.8   29.2   33.5   28.8   28.8   26.7    1.79    1.64    3.72
 KIN2   133   245     73   26.7    2.8    2.8    87    7.8    0.5    4.1    0.00   980.20     0   27.4    1.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   250     74   26.5    2.5    2.5    86    7.5    0.4    3.6    0.00   980.23     0   27.2    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   255     74   26.5    2.9    2.9    79    7.7    0.4    3.8    0.00   980.23     0   27.1    1.8   29.1   33.3   28.7   28.8   26.7    -995    -995    -995
 KIN2   133   260     75   26.3    2.8    2.8    69    6.7    0.3    3.5    0.00   980.30     0   27.0    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   265     75   26.3    2.9    2.9    65    6.6    0.4    4.1    0.00   980.45     0   27.0    1.9   -995   -995   -995   -995   -995    -995    -995    -995
