<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 01 18 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     77    8.0    2.2    2.2   112    5.6    0.2    2.6    0.25   980.26     1    8.9    1.5    8.6    9.8    8.8    8.0    8.6    1.44    1.55    1.40
 KIN2   133     5     78    7.9    2.2    2.2   120    5.7    0.2    2.7    0.00   980.20     0    8.7    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     79    7.7    2.4    2.3   128    5.0    0.2    2.7    0.00   980.18     0    8.6    1.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     80    7.7    2.1    2.0   114    9.4    0.2    2.8    0.00   980.17     0    8.4    1.5    8.5    9.6    8.7    8.0    8.5    -995    -995    -995
 KIN2   133    20     80    7.4    2.3    2.2   109    6.3    0.2    2.8    0.00   980.17     0    8.3    1.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     81    7.3    2.3    2.3   117    6.1    0.3    3.1    0.00   980.26     0    8.1    1.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     80    7.3    2.5    2.5   109    8.1    0.3    3.5    0.00   980.28     0    7.9    1.8    8.5    9.4    8.5    8.0    8.5    1.44    1.54    1.39
 KIN2   133    35     81    7.2    2.7    2.6   116    7.1    0.2    3.2    0.00   980.27     0    7.8    1.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     81    7.0    2.5    2.5   115    6.3    0.4    4.1    0.00   980.26     0    7.6    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     81    7.0    2.3    2.3   123    8.1    0.3    3.2    0.00   980.33     0    7.5    1.8    8.4    9.2    8.4    8.0    8.4    -995    -995    -995
 KIN2   133    50     82    6.8    2.0    2.0   123    7.1    0.2    2.8    0.00   980.46     0    7.3    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     82    6.6    2.4    2.3   124    7.4    0.3    3.2    0.00   980.50     0    7.2    1.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     83    6.5    2.4    2.4   122    7.0    0.3    3.1    0.00   980.48     0    7.1    1.7    8.3    9.0    8.2    8.0    8.4    1.44    1.54    1.40
 KIN2   133    65     84    6.4    2.3    2.3   120    8.3    0.3    3.0    0.00   980.47     0    7.0    1.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     84    6.3    2.4    2.4   133    7.6    0.3    3.3    0.00   980.54     0    6.9    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     85    6.1    2.2    2.2   136    7.4    0.2    2.6    0.00   980.62     0    6.7    1.5    8.2    8.8    8.1    7.9    8.4    -995    -995    -995
 KIN2   133    80     86    5.8    2.2    2.1   155    5.7    0.2    2.8    0.00   980.81     0    6.5    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     87    5.5    2.1    2.1   149    5.6    0.2    2.5    0.00   980.93     0    6.3    0.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     88    5.4    2.4    2.4   154    5.9    0.3    3.1    0.00   981.00     0    6.2    1.3    8.2    8.6    8.0    7.9    8.4    1.45    1.55    1.40
 KIN2   133    95     88    4.9    2.7    2.7   164    2.9    0.3    3.3    0.00   980.99     0    6.0    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     90    4.9    2.7    2.7   158    5.9    0.3    3.4    0.00   981.01     0    5.9    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     90    5.0    2.2    2.2   155    5.1    0.2    2.7    0.00   981.00     0    5.7    1.2    8.1    8.5    7.9    8.0    8.4    -995    -995    -995
 KIN2   133   110     90    4.8    2.3    2.3   157    3.8    0.2    2.6    0.00   980.96     0    5.6    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     91    4.7    2.2    2.2   152    3.9    0.2    2.6    0.00   980.94     0    5.4    1.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   120     91    4.6    2.3    2.3   148    6.6    0.3    3.0    0.00   980.82     0    5.4    1.2    8.1    8.3    7.8    8.0    8.4    1.44    1.54    1.40
 KIN2   133   125     91    4.5    2.5    2.5   141    4.0    0.2    3.0    0.00   980.70     0    5.3    1.5   -995   -995   -995   -995   -995    -995    -995    -995
