<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 11 04 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     53   13.2    3.0    3.0   166    4.2    0.2    3.7    0.00   975.04     0   15.7    1.3   11.7   12.7   11.8   12.1   14.4    1.47    1.54    3.81
 KIN2   133     5     54   12.8    2.9    2.9   159    4.0    0.2    3.3    0.00   975.05     0   15.5    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     55   12.5    3.1    3.1   159    3.2    0.2    3.6    0.00   975.02     0   15.3    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     57   11.9    3.5    3.5   160    2.2    0.1    3.9    0.00   974.97     0   15.2    1.3   11.7   12.5   11.7   12.1   14.3    -995    -995    -995
 KIN2   133    20     59   11.9    3.2    3.2   159    3.1    0.2    3.6    0.00   975.04     0   15.1    0.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     58   12.0    3.1    3.1   158    3.7    0.2    3.9    0.00   975.07     0   14.9    1.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     59   12.1    3.0    3.0   155    3.9    0.4    3.7    0.00   975.08     0   14.8    1.6   11.7   12.4   11.6   12.1   14.3    1.47    1.55    3.81
 KIN2   133    35     57   12.0    2.7    2.7   156    3.9    0.2    3.3    0.00   975.17     0   14.5    1.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     58   11.7    2.5    2.5   145    7.5    0.2    3.1    0.00   975.29     0   14.3    0.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     58   11.7    2.4    2.4   137    6.8    0.2    3.1    0.00   975.40     0   14.4    0.3   11.6   12.2   11.6   12.1   14.3    -995    -995    -995
 KIN2   133    50     56   12.2    2.6    2.6   144    3.8    0.2    3.4    0.00   975.47     0   14.5    1.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     57   11.7    2.3    2.3   144    3.5    0.2    2.8    0.00   975.49     0   14.2    0.5   -995   -995   -995   -995   -995    -995    -995    -995
