<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 11 16 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     57    9.5    3.5    3.5   145    4.6    0.3    4.3    0.00   985.25     0   11.2    2.1    9.7   10.0    9.9   10.2   12.2    1.49    1.53    3.78
 KIN2   133     5     57    9.3    3.4    3.4   145    4.2    0.3    4.1    0.00   985.29     0   11.0    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     58    9.1    3.5    3.4   144    3.8    0.3    4.0    0.00   985.28     0   10.8    1.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     58    8.9    3.5    3.5   144    3.1    0.3    4.1    0.00   985.27     0   10.6    2.1    9.7    9.9    9.8   10.2   12.1    -995    -995    -995
 KIN2   133    20     58    8.8    3.6    3.6   145    3.8    0.3    4.2    0.00   985.22     0   10.5    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     60    8.5    3.7    3.7   147    3.2    0.2    4.2    0.00   985.23     0   10.3    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     60    8.5    3.7    3.7   148    3.9    0.3    4.3    0.00   985.28     0   10.2    2.1    9.7    9.7    9.7   10.2   12.1    1.49    1.54    3.78
 KIN2   133    35     60    8.5    3.7    3.7   148    4.3    0.3    4.7    0.00   985.29     0   10.1    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     60    8.5    3.7    3.7   149    4.2    0.3    4.4    0.00   985.30     0   10.1    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     60    8.3    3.4    3.4   149    4.0    0.3    4.5    0.00   985.34     0    9.9    1.9    9.6    9.5    9.6   10.1   12.1    -995    -995    -995
 KIN2   133    50     61    8.1    3.0    3.0   138    6.0    0.3    3.8    0.00   985.35     0    9.7    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     61    8.0    3.5    3.5   136    6.8    0.4    4.5    0.00   985.38     0    9.5    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     61    8.0    3.4    3.4   138    5.7    0.4    4.3    0.00   985.43     0    9.5    2.0    9.6    9.3    9.5   10.1   12.0    1.48    1.53    3.78
 KIN2   133    65     61    8.0    3.5    3.5   146    4.4    0.3    4.2    0.00   985.51     0    9.5    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     61    8.0    3.9    3.9   146    3.2    0.3    4.5    0.00   985.53     0    9.4    2.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     61    7.7    3.8    3.8   146    3.7    0.3    4.6    0.00   985.54     0    9.1    2.2    9.6    9.1    9.4   10.1   12.0    -995    -995    -995
 KIN2   133    80     64    7.2    3.4    3.4   151    3.0    0.3    4.1    0.00   985.57     0    8.9    1.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     66    6.8    3.1    3.1   146    3.4    0.1    3.5    0.00   985.64     0    8.7    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     66    6.8    3.2    3.2   146    3.5    0.2    3.8    0.00   985.63     0    8.7    1.5    9.5    9.0    9.3   10.1   12.0    1.49    1.54    3.78
 KIN2   133    95     67    6.9    3.1    3.1   147    2.7    0.2    3.6    0.00   985.67     0    8.6    1.6   -995   -995   -995   -995   -995    -995    -995    -995
