<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 10 11 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     63    9.9    6.4    6.2   348   13.2    1.5   11.2    0.00   977.22     8   10.0    4.9   21.4   22.9   20.9   22.0   22.3    3.45    2.88    3.71
 KIN2   133     5     63    9.8    6.3    6.0   350   18.0    1.4    9.9    0.00   977.27     5    9.9    4.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     63    9.7    6.5    6.3   344   16.1    1.4   10.8    0.00   977.36     3    9.9    5.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     63    9.6    7.3    6.8   357   19.7    1.4   10.9    0.00   977.46     2    9.7    5.5   21.4   22.7   20.8   21.9   22.3    -995    -995    -995
 KIN2   133    20     62    9.3    7.8    7.3   355   20.6    1.4   10.7    0.00   977.49     1    9.5    6.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     63    9.2    8.0    7.4   358   21.6    1.9   12.1    0.00   977.57     0    9.4    6.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     63    9.1    7.3    7.1   354   12.1    1.6   10.9    0.00   977.60     0    9.3    5.6   21.3   22.4   20.7   21.9   22.3    3.44    2.88    3.71
 KIN2   133    35     64    9.0    6.4    5.9   351   23.6    1.5   10.8    0.00   977.65     0    9.2    5.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     64    9.0    5.9    5.8   351   13.9    1.3    8.8    0.00   977.74     0    9.2    4.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     65    9.0    5.5    5.3   344   15.0    1.2    8.6    0.00   977.99     0    9.2    4.4   21.2   22.2   20.6   21.9   22.3    -995    -995    -995
 KIN2   133    50     64    8.9    6.1    5.8   349   17.5    1.4    9.5    0.00   978.22     0    9.1    4.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     64    8.8    6.7    6.4   356   17.6    1.9   11.9    0.00   978.34     0    9.0    5.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     63    8.8    7.2    6.9   355   17.5    1.4   11.1    0.00   978.51     0    8.9    5.7   21.1   21.9   20.5   21.9   22.2    3.46    2.87    3.71
 KIN2   133    65     63    8.9    6.3    6.0   353   16.7    1.2    8.9    0.00   978.74     0    9.0    4.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     63    8.9    6.1    6.0   351   14.1    1.6   10.2    0.00   978.75     0    9.0    4.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     64    8.9    5.2    5.0   349   14.9    1.3    9.7    0.00   978.88     0    9.0    4.1   21.1   21.6   20.3   21.8   22.2    -995    -995    -995
 KIN2   133    80     61    8.8    7.2    6.9   344   16.2    1.4   10.2    0.00   979.08     0    8.9    5.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     62    8.7    7.2    6.7   347   21.0    1.7   11.6    0.00   979.16     0    8.8    5.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     62    8.6    7.0    6.6   347   19.7    1.8   12.8    0.00   979.14     0    8.7    5.4   21.0   21.4   20.2   21.8   22.2    3.46    2.88    3.71
 KIN2   133    95     62    8.5    8.1    7.7   354   18.2    1.8   13.2    0.00   979.18     0    8.6    6.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     62    8.5    8.7    8.5   352   11.4    2.1   13.7    0.00   979.29     0    8.6    6.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     62    8.5    7.6    7.1   346   21.6    2.2   15.2    0.00   979.35     0    8.6    5.7   20.9   21.2   20.1   21.8   22.2    -995    -995    -995
 KIN2   133   110     61    8.4    7.6    7.1   348   20.6    1.7   11.4    0.00   979.35     0    8.5    6.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     60    8.4    8.2    7.8   344   16.8    1.8   12.1    0.00   979.33     0    8.4    6.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   120     60    8.4    8.9    8.1   354   24.7    1.8   14.2    0.00   979.23     0    8.4    7.0   20.9   21.0   20.0   21.7   22.2    3.46    2.88    3.71
 KIN2   133   125     60    8.3    8.0    7.7   351   16.5    1.7   12.2    0.00   979.22     0    8.3    6.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   130     60    8.3    8.8    8.3   348   20.4    1.8   14.1    0.00   979.18     0    8.3    6.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   135     61    8.3    6.7    6.3   346   18.4    1.7   10.9    0.00   979.48     0    8.3    5.3   20.8   20.8   20.0   21.7   22.2    -995    -995    -995
 KIN2   133   140     61    8.2    7.6    7.4   347   13.1    1.8   11.8    0.00   979.83     0    8.2    5.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   145     61    8.1    8.6    8.2   343   17.0    1.7   13.2    0.00   980.02     0    8.1    6.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   150     61    8.0    8.4    8.1   347   16.5    1.8   12.3    0.00   980.12     0    8.1    6.6   20.8   20.6   19.9   21.7   22.2    3.48    2.88    3.72
