<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 11 03 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     62    7.3    2.4    2.4   150    2.7    0.1    2.8    0.00   987.42     0   10.6    1.1   11.5   11.5   11.5   12.2   14.6    1.46    1.53    3.81
 KIN2   133     5     64    7.1    2.1    2.1   145    2.3    0.1    2.4    0.00   987.43     0   10.4    0.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     65    7.0    1.9    1.9   143    1.8    0.1    2.1    0.00   987.47     0   10.1    0.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     64    6.8    1.7    1.7   139    2.6    0.1    1.8    0.00   987.44     0   10.0    0.0   11.5   11.3   11.4   12.2   14.6    -995    -995    -995
 KIN2   133    20     64    6.8    1.8    1.8   136    2.1    0.1    2.2    0.00   987.46     0    9.9    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     64    6.6    1.9    1.9   138    2.6    0.1    2.3    0.00   987.46     0    9.8    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     63    6.6    1.9    1.9   137    1.5    0.1    2.2    0.00   987.39     0    9.8    0.0   11.4   11.1   11.2   12.2   14.6    1.46    1.53    3.80
 KIN2   133    35     63    6.5    2.2    2.2   139    1.5    0.1    2.4    0.00   987.31     0    9.7    0.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     64    6.3    2.2    2.2   135    3.3    0.1    2.5    0.00   987.28     0    9.5    0.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     62    6.7    2.1    2.1   130    3.1    0.2    2.4    0.00   987.25     0    9.4    0.1   11.4   10.9   11.1   12.1   14.5    -995    -995    -995
 KIN2   133    50     62    6.7    2.3    2.3   130    2.6    0.2    2.7    0.00   987.23     0    9.3    0.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     59    7.2    2.4    2.4   129    3.1    0.2    2.7    0.00   987.27     0    9.1    1.3   -995   -995   -995   -995   -995    -995    -995    -995
