<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 04 05 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     70   18.5    3.0    3.0    26   10.9    0.5    4.5   17.78   977.69   145   18.6    2.7   16.0   19.5   16.4   13.4   12.1    1.41    1.76    2.15
 KIN2   133     5     70   18.5    3.0    2.9    35   10.5    0.5    3.9    0.00   977.74   129   18.6    2.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     71   18.3    2.9    2.9    31   10.0    0.4    3.9    0.00   977.74   114   18.5    2.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     72   18.0    3.6    3.5    22    9.3    0.7    5.6    0.00   977.84    98   18.2    2.9   16.0   19.4   16.3   13.5   12.1    -995    -995    -995
 KIN2   133    20     73   17.8    3.7    3.7    26    9.4    0.4    4.6    0.00   977.90    80   18.1    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     74   17.7    3.3    3.2    41   10.5    0.6    4.7    0.00   977.77    62   17.9    2.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     75   17.5    3.2    3.1    38    9.3    0.6    4.2    0.00   977.75    36   17.7    2.6   15.9   19.2   16.2   13.5   12.1    1.41    1.77    2.16
 KIN2   133    35     74   17.3    3.1    3.0    33    9.9    0.4    4.0    0.00   977.85    25   17.6    2.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     74   17.2    2.9    2.8    29   10.2    0.5    3.8    0.00   977.88    22   17.5    2.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     75   17.0    2.6    2.5    26    8.1    0.4    3.9    0.00   978.00    15   17.4    2.1   15.9   19.1   16.1   13.6   12.2    -995    -995    -995
 KIN2   133    50     77   16.5    2.3    2.3    19    9.4    0.5    3.4    0.00   978.15     8   17.1    1.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     80   16.1    2.0    1.9    24    7.7    0.4    2.8    0.00   978.25     5   16.9    1.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     81   16.0    1.5    1.5    30    8.5    0.2    2.0    0.00   978.30     2   16.7    0.7   15.9   18.9   16.1   13.7   12.2    1.41    1.76    2.16
 KIN2   133    65     82   16.0    1.5    1.5    35    7.4    0.2    2.0    0.00   978.37     1   16.7    0.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     82   15.8    1.3    1.3    33    7.8    0.1    1.8    0.00   978.45     1   16.6    0.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     83   15.6    1.1    1.1    30    8.3    0.2    1.6    0.00   978.53     0   16.4    0.0   15.8   18.7   16.0   13.7   12.2    -995    -995    -995
 KIN2   133    80     83   15.6    1.3    1.3    33    7.6    0.2    1.6    0.00   978.59     0   16.4    0.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     84   15.6    1.3    1.3    32    5.7    0.1    1.9    0.00   978.63     0   16.3    0.6   -995   -995   -995   -995   -995    -995    -995    -995
