<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 04 20 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     43   17.4    3.2    3.1    13   13.5    0.6    4.7    0.00   978.64   196   17.8    2.5   17.7   19.4   16.9   15.7   14.8    1.45    2.29    2.75
 KIN2   133     5     44   17.3    2.8    2.7    11    9.8    0.4    4.1    0.00   978.61   181   17.7    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     45   17.0    2.7    2.7    10    9.8    0.4    3.7    0.00   978.63   141   17.5    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     46   16.9    2.5    2.5    15   11.5    0.5    3.6    0.00   978.64   147   17.4    2.0   17.7   19.4   16.8   15.8   14.8    -995    -995    -995
 KIN2   133    20     46   16.6    2.7    2.7    11   10.9    0.7    4.4    0.00   978.63   131   17.3    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     46   16.5    2.4    2.3    11    8.4    0.3    3.3    0.00   978.60   112   17.3    1.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     48   16.2    2.0    2.0    12    7.9    0.4    2.9    0.00   978.57    82   17.1    1.4   17.6   19.3   16.8   15.8   14.9    1.44    2.28    2.73
 KIN2   133    35     50   16.0    1.6    1.6    21    9.3    0.3    2.5    0.00   978.55    33   17.0    1.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     50   15.9    1.7    1.7    24    8.6    0.3    2.3    0.00   978.59    21   16.9    1.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     50   15.9    1.4    1.4    23    9.7    0.3    2.2    0.00   978.56    18   16.9    0.8   17.6   19.2   16.8   15.9   15.0    -995    -995    -995
 KIN2   133    50     50   15.9    1.1    1.1    33    9.6    0.2    1.6    0.00   978.54    21   16.8    0.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     52   15.2    0.7    0.7    41    9.9    0.1    1.1    0.00   978.54    15   16.7    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     54   15.1    0.6    0.6    53    7.0    0.2    0.9    0.00   978.55    13   16.6    0.0   17.6   19.0   16.8   16.0   15.0    1.44    2.29    2.75
