<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 12 07 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     68    5.1    1.7    1.7   338   10.4    0.3    2.6    1.02   989.15     0    6.0    0.9    9.7    8.9    9.4   10.2   11.2    1.48    1.53    1.53
 KIN2   133     5     68    5.3    1.7    1.7   335   10.4    0.3    2.5    0.00   989.22     0    6.0    0.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     67    5.4    1.6    1.6   331    8.5    0.2    2.2    0.00   989.24     0    6.0    0.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     67    5.1    1.8    1.8   338   10.9    0.3    2.6    0.00   989.25     0    5.9    0.9    9.6    8.7    9.3   10.2   11.2    -995    -995    -995
 KIN2   133    20     68    5.0    1.8    1.8   347    8.3    0.2    2.4    0.00   989.29     0    5.8    1.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     69    4.9    1.8    1.8   346    7.8    0.3    2.5    0.00   989.32     0    5.6    1.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     69    4.8    1.8    1.8   342    9.2    0.3    2.5    0.00   989.36     0    5.6    0.9    9.6    8.5    9.2   10.2   11.2    1.48    1.53    1.53
 KIN2   133    35     69    4.6    1.3    1.3   349    8.9    0.3    2.0    0.00   989.37     0    5.3    0.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     71    4.3    1.3    1.3   357    8.7    0.2    1.9    0.00   989.38     0    5.2    0.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     72    4.2    1.4    1.4   352   14.2    0.2    2.0    0.00   989.41     0    5.1    0.1    9.6    8.4    9.1   10.2   11.2    -995    -995    -995
