<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 06 26 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     47   32.0    7.8    7.7   166    9.6    1.1   10.0    0.00   974.05   290   31.6    6.2   25.5   35.0   25.6   24.4   22.9    2.53    1.95    1.33
 KIN2   133     5     48   32.0    6.9    6.9   170    9.0    1.2    9.4    0.00   974.08   262   31.6    5.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     50   31.4    7.2    7.1   162    8.8    0.7    8.8    0.00   974.02    77   31.3    5.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     50   31.0    7.5    7.4   167    7.1    1.1   10.1    0.00   974.01    90   31.1    6.0   25.5   34.8   25.6   24.4   22.9    -995    -995    -995
 KIN2   133    20     50   30.8    6.6    6.5   161    7.6    0.7    8.8    0.00   974.04    81   31.0    5.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     49   30.7    6.8    6.8   163    6.3    0.7    8.8    0.00   974.04    94   30.9    5.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     50   30.6    7.3    7.2   166    6.5    0.9    9.4    0.00   973.99   105   30.8    5.6   25.5   34.7   25.6   24.5   22.9    2.54    1.94    1.32
 KIN2   133    35     52   30.5    6.6    6.5   162    7.2    0.8    8.3    0.00   973.96    86   30.6    4.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     53   30.4    6.2    6.1   164    8.4    0.9    8.3    0.00   973.99    89   30.5    4.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     53   30.3    6.5    6.5   166    6.6    0.8    8.0    0.00   973.98    82   30.5    5.1   25.4   34.4   25.5   24.5   22.9    -995    -995    -995
 KIN2   133    50     54   30.2    5.7    5.6   167    7.2    0.9    7.6    0.00   974.05    72   30.4    4.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     55   30.0    6.1    6.1   168    5.8    0.6    7.5    0.00   974.21    67   30.3    4.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     56   29.9    4.9    4.9   170    7.2    0.5    6.1    0.00   974.31    59   30.2    3.8   25.4   34.1   25.5   24.5   22.9    2.55    1.95    1.33
 KIN2   133    65     56   29.7    5.5    5.5   173    7.6    0.8    7.3    0.00   974.44    49   30.0    4.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     57   29.6    5.9    5.9   175    5.9    0.8    7.3    0.00   974.57    39   29.9    4.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     58   29.3    5.2    5.2   177    5.6    0.6    6.5    0.00   974.66    35   29.7    3.9   25.3   33.9   25.4   24.5   22.9    -995    -995    -995
 KIN2   133    80     59   29.1    4.8    4.8   176    6.3    0.6    6.3    0.00   974.72    32   29.5    3.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     60   29.0    4.7    4.7   171    5.4    0.6    5.8    0.00   974.62    24   29.4    3.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     61   28.7    4.4    4.4   175    6.3    0.6    5.8    0.00   974.68    16   29.2    3.2   25.3   33.6   25.3   24.5   22.9    2.55    1.94    1.33
 KIN2   133    95     62   28.6    4.7    4.7   172    6.9    0.5    5.8    0.00   974.75    10   29.1    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     62   28.5    4.4    4.4   171    7.1    0.5    5.5    0.00   974.90     6   29.0    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     63   28.4    4.5    4.5   165    6.9    0.5    5.6    0.00   974.91     4   28.9    3.1   25.2   33.3   25.3   24.5   22.9    -995    -995    -995
 KIN2   133   110     64   28.3    4.4    4.4   165    7.4    0.5    5.5    0.00   974.96     3   28.8    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     64   28.2    4.3    4.3   166    7.2    0.5    5.5    0.00   974.94     3   28.7    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   120     65   28.0    4.2    4.1   170    7.4    0.5    5.3    0.00   974.88     2   28.5    3.0   25.2   33.0   25.2   24.5   22.9    2.55    1.95    1.33
 KIN2   133   125     66   27.9    4.3    4.3   172    5.9    0.5    5.4    0.00   974.89     2   28.4    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   130     66   27.7    4.4    4.4   172    6.3    0.6    5.4    0.00   974.91     0   28.2    3.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   135     67   27.5    4.3    4.3   173    5.8    0.4    5.4    0.00   974.95     0   28.1    3.0   25.1   32.8   25.1   24.5   22.8    -995    -995    -995
 KIN2   133   140     68   27.3    4.1    4.0   175    5.4    0.4    5.0    0.00   975.01     0   27.9    2.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   145     68   27.4    4.2    4.2   172    7.0    0.7    6.3    0.00   975.07     0   27.9    3.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   150     69   27.1    3.8    3.8   171    6.6    0.4    4.9    0.00   975.21     0   27.8    2.6   25.1   32.5   25.1   24.5   22.8    2.56    1.95    1.34
 KIN2   133   155     69   27.1    3.8    3.8   173    5.3    0.4    5.0    0.00   975.33     0   27.7    2.6   -995   -995   -995   -995   -995    -995    -995    -995
