<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 03 02 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     70    3.1    1.7    1.6    41    8.7    0.3    2.3    0.00   980.08    44    3.5    1.3    5.2    5.1    5.5    5.2    6.8    1.64    1.58    1.67
 KIN2   133     5     71    3.1    2.3    2.3    52    7.0    0.5    3.5    0.00   980.13    30    3.4    1.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     71    2.9    2.5    2.5    65   10.9    0.4    3.3    0.00   980.12    23    3.3    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     73    2.7    3.0    3.0    69    5.5    0.4    4.1    0.00   980.17    17    3.1    2.0    5.2    5.1    5.5    5.3    6.8    -995    -995    -995
 KIN2   133    20     74    2.5    2.3    2.3    65    5.3    0.3    3.0    0.00   980.25    10    2.9    1.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     75    2.3    2.4    2.4    66    4.8    0.2    2.9    0.00   980.24     6    2.9    1.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     75    2.1    2.2    2.2    64    5.5    0.3    3.0    0.00   980.24     4    2.8    1.5    5.3    5.1    5.4    5.4    6.9    1.64    1.58    1.66
 KIN2   133    35     76    2.0    1.9    1.8    55    6.6    0.3    2.8    0.00   980.38     2    2.7    1.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     76    1.9    1.4    1.4    61    4.1    0.2    1.9    0.00   980.41     1    2.6    0.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     77    1.7    1.4    1.4    53    9.2    0.2    1.8    0.00   980.65     0    2.6    0.4    5.2    4.9    5.3    5.4    6.9    -995    -995    -995
 KIN2   133    50     77    1.9    1.3    1.3    42    8.1    0.2    1.8    0.00   980.84     0    2.5    0.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     76    2.0    2.0    1.9    50    6.3    0.3    2.6    0.00   980.90     0    2.5    1.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     76    1.7    1.9    1.9    58    5.5    0.2    2.5    0.00   980.93     0    2.4    1.1    5.2    4.8    5.2    5.4    6.8    1.65    1.58    1.68
 KIN2   133    65     77    1.5    1.5    1.5    55    5.8    0.2    2.0    0.00   981.02     0    2.2    0.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     78    1.0    1.2    1.1    52    6.1    0.2    1.5    0.00   981.17     0    2.1    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     79    1.1    1.3    1.3    53    6.4    0.2    1.7    0.00   981.34     0    2.0    0.2    5.2    4.6    5.0    5.4    6.8    -995    -995    -995
 KIN2   133    80     79    1.2    1.6    1.6    51    5.3    0.2    2.0    0.00   981.56     0    1.9    0.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     79    1.1    1.3    1.3    50    4.9    0.1    1.6    0.00   981.59     0    1.8    0.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     80    0.8    1.2    1.2    59    3.4    0.1    1.5    0.00   981.57     0    1.6    0.1    5.1    4.5    4.9    5.4    6.7    1.65    1.58    1.67
 KIN2   133    95     80    0.7    1.4    1.4    58    3.5    0.1    1.7    0.00   981.64     0    1.5    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     81    0.1    1.5    1.5    67    3.2    0.3    2.2    0.00   981.69     0    1.4    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     83    0.0    2.0    2.0    66    2.5    0.2    2.3    0.00   981.67     0    1.5    0.5    5.0    4.3    4.8    5.3    6.7    -995    -995    -995
 KIN2   133   110     84    0.0    2.2    2.2    64    4.5    0.2    2.6    0.00   981.74     0    1.3    1.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     83    0.0    2.4    2.4    78    5.6    0.4    3.5    0.00   981.71     0    1.3    1.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   120     83    0.3    3.3    3.3    75    4.1    0.3    3.9    0.00   981.69     0    1.4    1.7    5.0    4.1    4.7    5.3    6.7    1.65    1.58    1.67
 KIN2   133   125     82    0.4    2.9    2.9    71    5.7    0.3    3.7    0.00   981.78     0    1.3    1.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   130     83    0.5    2.5    2.5    67    5.2    0.3    3.2    0.00   982.05     0    1.2    1.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   135     83    0.4    2.9    2.9    78    5.2    0.3    3.9    0.00   982.12     0    1.1    1.6    4.9    3.9    4.5    5.3    6.6    -995    -995    -995
 KIN2   133   140     83    0.2    2.7    2.7    76    4.0    0.3    3.4    0.00   982.32     0    1.0    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   145     84    0.0    2.1    2.1    70    5.5    0.2    2.5    0.00   982.43     0    0.9    1.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   150     84   -0.1    1.6    1.6    61    5.6    0.3    2.2    0.00   982.44     0    0.7    0.7    4.8    3.8    4.4    5.3    6.6    1.65    1.57    1.67
 KIN2   133   155     84   -0.4    1.0    1.0    73    7.4    0.2    1.4    0.00   982.45     0    0.6    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   160     85   -0.2    1.0    1.0    84    4.4    0.2    1.4    0.00   982.41     0    0.4    0.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   165     85   -0.3    0.7    0.7    82    5.5    0.2    1.3    0.00   982.51     0    0.4    0.0    4.8    3.6    4.3    5.3    6.6    -995    -995    -995
 KIN2   133   170     86   -0.5    0.3    0.3    81    2.0    0.3    0.8    0.00   982.72     0    0.4    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   175     86   -0.6    0.0    0.0   109    5.6    0.1    0.4    0.00   982.72     0    0.2    0.1   -995   -995   -995   -995   -995    -995    -995    -995
