<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 08 25 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     48   32.3    6.0    5.9   171    8.5    0.9    8.1    0.00   973.49   170   32.0    4.7   29.5   34.7   29.8   28.0   26.6    2.94    2.74    3.69
 KIN2   133     5     49   31.9    6.3    6.1   151   13.4    0.9    8.6    0.00   973.51   151   31.7    5.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     50   31.7    5.6    5.5   146    9.9    0.9    7.4    0.00   973.54   135   31.6    4.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     50   31.6    5.7    5.6   146    9.1    0.9    7.8    0.00   973.57   122   31.5    4.2   29.5   34.6   29.7   28.1   26.6    -995    -995    -995
 KIN2   133    20     51   31.4    6.0    5.9   141    8.4    0.9    7.9    0.00   973.62   108   31.4    4.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     50   31.2    6.6    6.6   149    6.5    1.0    8.8    0.00   973.61    94   31.3    4.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     50   31.1    6.1    6.0   145    8.9    0.8    7.8    0.00   973.58    78   31.2    4.7   29.5   34.5   29.6   28.1   26.6    2.97    2.75    3.70
 KIN2   133    35     51   30.9    5.9    5.8   145    7.5    1.0    8.2    0.00   973.63    51   31.2    4.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     51   30.9    5.9    5.9   153    7.8    0.8    7.6    0.00   973.72    28   31.1    4.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     51   30.7    5.4    5.4   148    7.1    0.9    7.2    0.00   973.78    24   31.1    4.1   29.4   34.4   29.6   28.1   26.7    -995    -995    -995
 KIN2   133    50     51   30.7    5.3    5.3   153    6.9    0.6    6.8    0.00   973.89    20   31.0    4.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     52   30.5    4.5    4.4   152    9.4    0.8    5.8    0.00   974.02    14   30.9    3.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     57   30.2    5.2    5.1   150   10.0    1.1    8.4    0.00   974.09     9   30.5    3.9   29.4   34.2   29.5   28.2   26.7    2.97    2.73    3.69
 KIN2   133    65     59   30.0    6.5    6.4   149    7.4    1.1    8.3    0.00   974.11     7   30.3    4.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     59   29.9    5.3    5.3   150    7.9    0.8    6.8    0.00   974.22     4   30.2    3.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     60   29.7    4.4    4.3   145    9.1    0.6    6.0    0.00   974.25     3   30.1    3.1   29.3   34.1   29.4   28.2   26.6    -995    -995    -995
 KIN2   133    80     60   29.6    4.6    4.6   144    9.9    0.6    6.1    0.00   974.30     1   30.0    3.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     61   29.5    5.1    5.1   140    8.6    0.7    6.9    0.00   974.35     0   29.8    3.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     61   29.3    5.1    5.1   140    7.9    0.6    6.4    0.00   974.42     0   29.6    3.8   29.3   33.9   29.2   28.2   26.6    2.98    2.73    3.69
 KIN2   133    95     62   29.2    6.3    6.2   144    8.8    1.1    8.7    0.00   974.44     0   29.5    4.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     64   29.0    5.7    5.6   148    8.2    0.8    7.7    0.00   974.42     0   29.3    4.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     65   28.8    6.7    6.7   150    6.9    0.7    9.3    0.00   974.46     0   29.0    5.1   29.2   33.7   29.1   28.2   26.6    -995    -995    -995
 KIN2   133   110     66   28.6    6.3    6.2   147    7.4    1.0    8.3    0.00   974.56     0   28.8    4.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     66   28.4    5.9    5.9   146    7.3    1.1    8.3    0.00   974.62     0   28.7    4.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   120     65   28.3    6.3    6.3   150    6.4    1.3    8.9    0.00   974.60     0   28.6    4.8   29.2   33.5   29.0   28.2   26.6    2.98    2.72    3.70
 KIN2   133   125     65   28.1    5.5    5.5   151    7.0    0.8    7.6    0.00   974.62     0   28.5    3.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   130     66   28.0    4.9    4.9   151    8.0    0.7    6.9    0.00   974.63     0   28.3    3.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   135     66   27.8    4.5    4.5   150    7.3    0.6    5.7    0.00   974.66     0   28.2    3.3   29.1   33.3   29.0   28.1   26.6    -995    -995    -995
 KIN2   133   140     67   27.7    4.3    4.3   152    7.9    0.5    5.4    0.00   974.79     0   28.1    3.1   -995   -995   -995   -995   -995    -995    -995    -995
