<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 03 12 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     62   14.5    2.2    2.1    87    6.7    0.3    2.8    0.00   985.42    12   14.7    1.3    8.5   11.8    9.2    7.3    7.2    2.11    1.61    1.81
 KIN2   133     5     61   14.6    2.1    2.0    93    7.6    0.3    2.5    0.00   985.48    10   14.8    1.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     61   14.4    1.7    1.7    80    7.7    0.3    2.1    0.00   985.60     6   14.7    0.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     62   14.4    1.1    1.0    88   10.4    0.1    1.4    0.00   985.71     5   14.7    0.0    8.5   11.7    9.1    7.4    7.2    -995    -995    -995
 KIN2   133    20     62   14.4    1.0    1.0    96    7.1    0.3    1.4    0.00   985.79     4   14.7    0.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     62   14.3    0.7    0.7    75    6.1    0.1    0.9    0.00   985.92     2   14.6    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     63   14.2    1.1    1.1    90    9.8    0.1    1.3    0.00   985.82     1   14.6    0.3    8.5   11.6    9.1    7.4    7.2    2.11    1.62    1.80
 KIN2   133    35     63   14.2    1.2    1.2    94    3.5    0.1    1.5    0.00   985.79     1   14.6    0.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     63   14.1    1.1    1.1    86    6.6    0.1    1.4    0.00   985.91     0   14.6    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     64   13.9    1.1    1.1    86    6.4    0.1    1.3    0.00   985.89     0   14.5    0.0    8.5   11.6    9.0    7.4    7.2    -995    -995    -995
 KIN2   133    50     65   13.8    1.1    1.1   101    5.6    0.1    1.3    0.00   985.91     0   14.5    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     65   13.7    1.1    1.1   104    3.8    0.1    1.4    0.00   985.98     0   14.5    0.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     65   13.8    1.3    1.3   114    5.5    0.1    1.5    0.00   985.97     0   14.5    0.8    8.5   11.5    8.9    7.4    7.2    2.11    1.62    1.79
 KIN2   133    65     65   13.8    1.5    1.5   128    6.7    0.1    1.8    0.00   986.02     0   14.5    0.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     69   12.9    2.2    2.1   170    9.9    0.5    2.9    0.00   986.09     0   14.0    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     70   13.0    2.1    2.1   158    1.6    0.1    2.3    0.00   986.14     0   14.0    1.4    8.5   11.4    8.9    7.4    7.2    -995    -995    -995
 KIN2   133    80     70   12.9    1.6    1.6   159    2.5    0.1    1.8    0.00   986.28     0   13.9    0.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     70   12.9    1.1    1.1   158    6.2    0.3    1.6    0.00   986.31     0   13.8    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     70   12.9    0.8    0.8   209   15.7    0.1    1.1    0.00   986.38     0   13.3    0.0    8.4   11.3    8.9    7.5    7.2    2.11    1.61    1.80
 KIN2   133    95     72   12.6    0.8    0.8   195    9.5    0.1    1.1    0.00   986.26     0   12.9    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     72   12.5    0.6    0.6   178    3.5    0.1    0.8    0.00   986.21     0   12.8    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     73   12.5    0.4    0.4   174    3.0    0.2    0.7    0.00   986.24     0   12.9    0.0    8.4   11.3    8.8    7.5    7.2    -995    -995    -995
 KIN2   133   110     73   12.6    0.2    0.2   160    0.1    0.1    0.4    0.00   986.26     0   12.9    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     72   12.6    0.0    0.0   160    0.0    0.0    0.2    0.00   986.42     0   12.9    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   120     72   12.7    0.2    0.2   207    3.3    0.1    0.4    0.00   986.49     0   12.9    0.0    8.4   11.2    8.8    7.5    7.2    2.12    1.61    1.79
 KIN2   133   125     72   12.6    0.4    0.4   179    8.3    0.1    0.5    0.00   986.35     0   12.8    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   130     74   12.1    0.4    0.4   175    0.8    0.1    0.5    0.00   986.35     0   12.8    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   135     75   12.2    0.1    0.1   180    0.4    0.1    0.4    0.00   986.40     0   12.7    0.0    8.4   11.1    8.7    7.5    7.2    -995    -995    -995
 KIN2   133   140     74   12.4    0.1    0.1   258    0.1    0.1    0.3    0.00   986.31     0   12.7    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   145     74   12.2    0.4    0.4   158    0.5    0.1    0.6    0.00   986.12     0   12.7    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   150     75   11.7    0.4    0.4   152    2.2    0.3    0.7    0.00   986.03     0   12.7    0.0    8.4   11.0    8.7    7.5    7.2    2.12    1.62    1.79
 KIN2   133   155     76   11.9    0.2    0.2    70    6.9    0.2    0.4    0.00   985.94     0   12.8    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   160     75   12.2    0.5    0.5    69    5.6    0.1    0.7    0.00   985.77     0   12.9    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   165     74   12.4    0.4    0.4    82    1.7    0.2    0.6    0.00   985.70     0   13.0    0.0    8.4   11.0    8.7    7.5    7.2    -995    -995    -995
