<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 08 05 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     50   32.1    4.6    4.5    79    9.1    0.8    6.6    0.00   975.93   234   31.9    3.2   30.6   35.9   31.6   28.2   26.1    2.88    3.70    3.78
 KIN2   133     5     51   31.9    5.1    5.0    74    7.6    0.7    6.7    0.00   975.95   205   31.7    3.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     51   31.8    4.3    4.2    78    9.4    0.7    5.7    0.00   975.95   189   31.7    3.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     51   31.8    4.1    4.0    78   10.3    0.5    5.2    0.00   975.98   177   31.8    2.8   30.6   35.8   31.5   28.2   26.1    -995    -995    -995
 KIN2   133    20     52   31.6    4.6    4.5    79   10.2    0.6    5.9    0.00   975.97   166   31.6    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     52   31.5    4.0    4.0    86   10.5    0.8    5.9    0.00   976.00   149   31.5    2.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     52   31.3    3.6    3.5    84    8.4    0.5    4.6    0.00   976.00   136   31.4    2.5   30.5   35.7   31.3   28.3   26.1    2.87    3.70    3.80
 KIN2   133    35     53   31.3    3.6    3.5    94   12.2    0.5    4.5    0.00   975.96   120   31.4    2.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     53   31.1    3.4    3.4    87    8.4    0.6    4.9    0.00   975.94   106   31.3    2.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     53   31.1    3.4    3.3    88    9.2    0.6    4.7    0.00   975.92    80   31.3    2.3   30.5   35.5   31.1   28.4   26.1    -995    -995    -995
 KIN2   133    50     53   30.9    3.5    3.5    89    8.2    0.5    4.6    0.00   975.84    70   31.1    2.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     54   30.8    3.3    3.3    91   10.9    0.8    4.9    0.00   975.81    62   31.1    2.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     55   30.6    3.7    3.6    89    7.9    0.5    4.9    0.00   975.76    48   30.9    2.5   30.4   35.3   30.9   28.4   26.1    2.88    3.70    3.78
 KIN2   133    65     56   30.5    3.2    3.1   102    8.7    0.5    4.1    0.00   975.76    38   30.8    2.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     56   30.4    3.3    3.3   102    9.1    0.4    4.3    0.00   975.78    25   30.7    2.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     57   30.1    3.0    2.9    94    9.2    0.5    3.9    0.00   975.81    17   30.6    1.9   30.4   35.1   30.8   28.4   26.2    -995    -995    -995
 KIN2   133    80     57   29.9    2.6    2.5    92    9.2    0.3    3.5    0.00   975.79    13   30.5    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     57   29.9    2.6    2.6    95    8.7    0.5    4.4    0.00   975.78     9   30.4    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     57   29.8    3.2    3.1    94    9.8    0.6    4.2    0.00   975.78     6   30.3    2.1   30.3   34.8   30.6   28.5   26.2    2.88    3.69    3.78
 KIN2   133    95     58   29.6    3.2    3.1    96    7.1    0.5    4.3    0.00   975.77     3   30.1    2.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     59   29.3    2.5    2.5    92   11.2    0.4    3.7    0.00   975.81     2   29.9    1.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     60   29.1    2.4    2.4    94    9.3    0.4    3.6    0.00   975.86     1   29.7    1.5   30.2   34.6   30.4   28.5   26.2    -995    -995    -995
 KIN2   133   110     61   29.0    2.6    2.6    97    8.4    0.4    3.4    0.00   975.92     0   29.6    1.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     61   28.9    2.6    2.6   101    7.7    0.4    4.0    0.00   975.95     0   29.5    1.7   -995   -995   -995   -995   -995    -995    -995    -995
