<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 08 21 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     30   37.6    7.7    7.6   188    5.4    0.8    9.3    0.00   974.45   104   37.7    6.0   30.8   38.4   31.1   29.1   27.0    2.22    2.21    3.70
 KIN2   133     5     30   37.6    6.5    6.5   186    6.5    0.8    8.1    0.00   974.41    95   37.7    5.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     30   37.3    6.2    6.1   184    6.7    0.9    7.9    0.00   974.39    60   37.5    4.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     30   37.2    7.0    6.9   193    5.4    0.8    8.5    0.00   974.39    67   37.4    5.2   30.8   38.3   31.0   29.1   27.0    -995    -995    -995
 KIN2   133    20     31   37.1    6.4    6.3   184    7.4    0.7    8.0    0.00   974.43    78   37.4    5.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     31   37.0    6.3    6.3   181    5.6    1.0    8.3    0.00   974.45    74   37.3    5.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     31   36.9    5.5    5.5   184    5.7    0.5    6.7    0.00   974.47    68   37.2    4.4   30.8   38.1   30.9   29.2   27.0    2.23    2.20    3.69
 KIN2   133    35     32   36.7    6.0    6.0   184    6.1    0.7    7.9    0.00   974.43    74   37.1    4.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     33   36.5    4.8    4.8   171    6.9    0.7    6.4    0.00   974.48    52   36.9    3.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     34   36.2    5.0    5.0   165    5.6    0.7    6.6    0.00   974.57    49   36.7    3.8   30.7   37.9   30.8   29.2   26.9    -995    -995    -995
 KIN2   133    50     35   35.9    4.3    4.3   159    5.4    0.4    5.1    0.00   974.67    42   36.4    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     36   35.7    4.5    4.5   161    5.5    0.7    6.1    0.00   974.75    31   36.1    3.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     37   35.4    3.9    3.9   161    6.3    0.4    4.8    0.00   974.86    20   35.9    3.0   30.7   37.7   30.6   29.2   26.9    2.24    2.21    3.69
 KIN2   133    65     37   35.1    3.7    3.7   159    6.6    0.4    4.8    0.00   974.97    16   35.6    2.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     38   34.9    4.0    4.0   162    5.2    0.5    5.1    0.00   975.02    13   35.5    2.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     38   34.6    3.9    3.9   161    5.7    0.4    4.9    0.00   975.04     7   35.3    2.6   30.6   37.5   30.5   29.2   26.9    -995    -995    -995
 KIN2   133    80     39   34.3    4.0    4.0   159    5.9    0.4    4.9    0.00   975.12     4   35.1    2.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     39   34.3    4.5    4.5   162    5.7    0.5    5.9    0.00   975.18     2   35.0    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     39   34.3    4.9    4.9   161    4.9    0.5    5.9    0.00   975.24     1   34.9    3.6   30.6   37.3   30.4   29.2   26.9    2.25    2.20    3.70
 KIN2   133    95     40   34.0    4.6    4.5   162    6.2    0.5    5.8    0.00   975.27     0   34.7    3.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     41   33.8    4.7    4.6   162    5.5    0.4    5.7    0.00   975.31     0   34.5    3.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     42   33.7    4.5    4.4   161    4.3    0.4    5.3    0.00   975.35     0   34.2    3.2   30.5   37.1   30.3   29.2   26.9    -995    -995    -995
