<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 03 27 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     43   17.7    3.6    3.6   144    5.2    0.5    4.8    0.25   985.30    55   18.5    2.6   13.9   17.4   14.7   11.9   11.3    1.48    1.57    1.89
 KIN2   133     5     44   17.6    3.1    3.1   144    6.5    0.5    4.1    0.00   985.30   109   18.4    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     43   18.0    3.2    3.2   136    7.5    0.4    4.1    0.00   985.28   102   18.5    2.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     44   17.8    3.0    3.0   136    6.6    0.3    3.8    0.00   985.24    73   18.4    2.3   13.9   17.3   14.6   12.0   11.3    -995    -995    -995
 KIN2   133    20     46   17.6    2.8    2.8   139    5.6    0.3    3.7    0.00   985.21    43   18.3    1.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     47   17.2    3.0    3.0   145    5.0    0.3    3.7    0.00   985.18    23   18.1    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     50   16.5    2.8    2.7   146    5.2    0.2    3.3    0.00   985.10    14   17.9    1.7   13.9   17.1   14.5   12.0   11.3    1.47    1.56    1.89
 KIN2   133    35     53   16.1    2.7    2.7   148    4.2    0.2    3.3    0.00   985.08     9   17.7    1.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     58   15.2    2.4    2.4   149    4.4    0.2    2.8    0.00   985.06     7   17.5    1.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     65   14.2    2.2    2.2   144    3.2    0.1    2.5    0.00   985.07     5   17.4    0.6   13.8   17.0   14.4   12.1   11.3    -995    -995    -995
 KIN2   133    50     67   13.9    2.1    2.1   149    2.5    0.1    2.3    0.00   985.08     2   17.3    0.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     70   13.3    2.0    2.0   157    3.7    0.1    2.2    0.00   985.04     1   17.0    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     72   13.2    2.1    2.0   148    6.2    0.1    2.2    0.00   985.00     1   16.8    1.1   13.8   16.8   14.3   12.2   11.4    1.47    1.56    1.87
 KIN2   133    65     73   13.2    1.7    1.7   147    5.2    0.1    2.0    0.00   985.04     0   16.6    0.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     69   13.7    2.0    2.0   157    2.8    0.2    2.3    0.00   985.12     0   16.5    1.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     70   13.3    2.4    2.4   154    3.1    0.2    3.1    0.00   985.10     0   16.3    1.0   13.7   16.6   14.2   12.2   11.4    -995    -995    -995
 KIN2   133    80     73   13.4    2.7    2.7   152    3.4    0.2    3.3    0.00   985.07     0   16.1    1.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     67   14.1    2.6    2.6   152    2.8    0.1    2.9    0.00   985.09     0   15.8    1.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     69   13.7    2.4    2.4   154    2.0    0.1    2.7    0.00   985.08     0   15.7    0.8   13.6   16.3   14.0   12.2   11.3    1.47    1.56    1.87
 KIN2   133    95     71   13.4    2.3    2.3   149    2.9    0.1    2.6    0.00   985.10     0   15.6    0.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     74   13.3    2.4    2.4   142    3.6    0.2    2.8    0.00   985.11     0   15.5    0.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     65   14.3    3.0    3.0   122    7.2    0.3    4.1    0.00   985.14     0   15.6    2.1   13.5   16.1   13.8   12.1   11.2    -995    -995    -995
 KIN2   133   110     60   14.6    3.0    3.0   126    5.3    0.3    3.7    0.00   985.12     0   15.6    2.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     60   14.4    2.9    2.8   140    6.8    0.4    3.8    0.00   985.14     0   15.4    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   120     61   14.1    2.9    2.9   144    4.9    0.3    3.6    0.00   985.11     0   15.4    1.8   13.4   15.8   13.6   12.1   11.2    1.47    1.56    1.89
 KIN2   133   125     63   13.8    2.7    2.7   136    6.7    0.2    3.3    0.00   985.13     0   15.3    1.6   -995   -995   -995   -995   -995    -995    -995    -995
