<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 12 02 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     53    5.8    2.2    2.2   338   11.9    0.6    3.7    0.00   983.34     0    6.6    1.4    9.1    7.3    8.9   10.0   11.7    1.45    1.52    1.51
 KIN2   133     5     53    5.7    2.1    2.1   333   12.4    0.6    3.2    0.00   983.36     0    6.4    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     54    5.4    2.0    2.0   344   12.6    0.4    3.1    0.00   983.32     0    6.2    1.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     55    5.1    2.2    2.1   342   11.6    0.5    3.2    0.00   983.32     0    6.1    1.2    9.1    7.1    8.8    9.9   11.6    -995    -995    -995
 KIN2   133    20     56    5.1    1.9    1.8   337   13.9    0.3    2.7    0.00   983.43     0    6.0    1.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     57    5.0    1.7    1.7   335    8.4    0.2    2.2    0.00   983.55     0    5.8    0.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     57    5.0    1.8    1.8   331   10.6    0.4    3.1    0.00   983.71     0    5.8    0.8    9.1    7.0    8.7    9.9   11.6    1.46    1.53    1.52
 KIN2   133    35     58    4.8    1.6    1.6   316    9.6    0.3    2.3    0.00   983.72     0    5.6    0.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     58    4.8    1.8    1.8   320    8.5    0.3    2.4    0.00   983.78     0    5.6    0.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     58    4.8    2.1    2.0   332    8.4    0.3    2.9    0.00   983.90     0    5.7    1.1    9.0    6.8    8.6    9.9   11.6    -995    -995    -995
 KIN2   133    50     57    4.6    2.2    2.1   337    9.6    0.3    2.8    0.00   983.94     0    5.7    1.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     58    4.5    2.4    2.4   339    9.0    0.4    3.4    0.00   984.03     0    5.6    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     58    4.5    2.1    2.1   338    9.5    0.4    3.1    0.00   984.03     0    5.5    1.1    9.0    6.7    8.5    9.9   11.6    1.46    1.53    1.52
 KIN2   133    65     58    4.4    2.2    2.2   335    9.8    0.4    3.0    0.00   984.08     0    5.5    1.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     58    4.3    2.2    2.2   335   10.0    0.4    3.2    0.00   984.24     0    5.3    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     58    4.3    2.4    2.3   342   10.0    0.4    3.5    0.00   984.40     0    5.2    1.5    8.9    6.5    8.4    9.9   11.5    -995    -995    -995
 KIN2   133    80     59    4.2    2.4    2.3   335   13.3    0.4    3.8    0.00   984.36     0    5.2    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     59    4.3    2.6    2.6   332    9.6    0.4    3.6    0.00   984.38     0    5.1    1.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     59    4.1    2.4    2.4   331   12.0    0.4    3.8    0.00   984.42     0    5.0    1.4    8.9    6.3    8.3    9.8   11.5    1.46    1.52    1.51
 KIN2   133    95     59    4.1    2.9    2.8   341   12.8    0.4    3.9    0.00   984.54     0    5.0    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     59    4.1    2.8    2.8   340    9.6    0.6    4.3    0.00   984.54     0    5.0    1.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     59    4.3    2.8    2.7   340   13.6    0.5    4.1    0.00   984.58     0    5.0    2.0    8.8    6.2    8.2    9.8   11.5    -995    -995    -995
 KIN2   133   110     59    4.1    2.8    2.7   340    9.7    0.5    4.0    0.00   984.49     0    4.9    1.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     60    3.8    3.0    2.9   332    8.7    0.5    4.2    0.00   984.39     0    4.7    1.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   120     61    3.9    3.2    3.1   332   14.1    0.5    4.6    0.00   984.44     0    4.7    2.0    8.8    6.1    8.1    9.8   11.4    1.46    1.52    1.51
 KIN2   133   125     60    4.2    3.3    3.2   332   16.6    0.6    5.3    0.00   984.45     0    4.8    2.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   130     58    4.2    3.5    3.4   336   13.7    0.5    4.7    0.00   984.50     0    4.9    2.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   135     58    4.2    3.5    3.4   336   12.9    0.7    5.1    0.00   984.73     0    4.8    2.6    8.7    5.9    8.1    9.8   11.4    -995    -995    -995
 KIN2   133   140     58    4.3    4.0    3.9   339   14.4    0.7    5.9    0.00   984.68     0    4.9    2.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   145     58    4.4    3.9    3.8   336   11.1    0.7    5.6    0.00   984.83     0    5.0    3.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   150     58    4.4    4.0    3.9   339   10.7    0.8    5.7    0.00   984.90     0    4.9    3.1    8.7    5.8    8.0    9.7   11.4    1.46    1.52    1.52
 KIN2   133   155     59    4.2    3.7    3.6   339   12.0    0.7    5.3    0.00   984.87     0    4.8    2.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   160     59    4.2    3.8    3.7   338   11.6    0.7    5.5    0.00   984.94     0    4.7    2.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   165     60    4.0    3.7    3.7   335   11.9    0.8    5.8    0.00   984.99     0    4.5    2.9    8.7    5.7    8.0    9.7   11.4    -995    -995    -995
 KIN2   133   170     59    4.1    4.2    4.1   335   12.0    0.8    6.6    0.00   985.08     0    4.6    3.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   175     59    4.0    3.7    3.5   334   13.6    0.8    5.5    0.00   985.14     0    4.5    2.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   180     59    3.9    4.0    3.9   338   10.9    0.9    6.2    0.00   985.28     0    4.4    3.0    8.6    5.6    8.0    9.7   11.4    1.47    1.54    1.52
 KIN2   133   185     60    3.8    3.5    3.4   334   12.4    1.0    5.9    0.00   985.21     0    4.3    2.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   190     60    3.8    3.5    3.4   336   12.5    0.9    5.0    0.00   985.28     0    4.3    2.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   195     60    3.7    3.3    3.2   323   14.4    0.7    5.0    0.00   985.36     0    4.2    2.3    8.6    5.5    7.9    9.7   11.4    -995    -995    -995
 KIN2   133   200     62    3.4    2.8    2.7   328   13.8    0.6    4.5    0.00   985.40     0    3.9    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   205     63    3.1    2.7    2.6   338   13.5    0.6    4.7    0.00   985.50     0    3.7    1.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   210     63    3.1    2.8    2.7   326   13.1    0.6    4.4    0.00   985.60     0    3.6    2.1    8.6    5.4    7.9    9.7   11.4    1.46    1.53    1.52
 KIN2   133   215     63    3.0    3.0    2.9   324   11.2    0.6    4.3    0.00   985.60     0    3.5    2.0   -995   -995   -995   -995   -995    -995    -995    -995
