<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 05 21 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     97   13.1    2.9    2.7     2   18.5    1.7    6.5   13.97   965.77     1   13.1    2.1   20.3   20.1   20.0   19.8   18.7    1.40    1.50    1.40
 KIN2   133     5     97   12.9    7.1    6.7     2   18.6    1.5   10.6    0.51   964.55     1   13.0    5.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     98   12.9    5.6    5.4   346   15.2    1.5    9.7    1.52   965.04     1   12.9    4.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     97   12.8    5.2    5.0    36   16.4    1.0    7.3    1.78   964.97     1   12.9    4.0   20.2   19.9   19.5   19.8   18.6    -995    -995    -995
 KIN2   133    20     97   13.0    5.4    5.1    41   16.8    1.3    8.1    2.03   964.77     1   13.1    4.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     97   12.9    6.6    6.5    19   11.3    1.3   10.1    2.54   964.06     1   13.0    5.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     97   12.9    6.6    6.4    19   13.0    1.4   10.0    2.54   964.15     0   13.0    5.2   20.0   19.6   19.2   19.8   18.6    1.38    1.51    1.40
 KIN2   133    35     97   12.9    5.8    5.7    19   11.3    1.1    9.0    2.79   964.58     0   13.0    4.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     97   13.0    6.0    5.8    27   12.8    1.1    8.9    2.79   964.42     0   13.1    4.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     97   13.0    5.0    4.9    23   14.1    1.1    7.3    3.56   964.72     0   13.1    4.0   19.9   19.4   19.0   19.8   18.6    -995    -995    -995
 KIN2   133    50     97   13.1    4.6    4.5   352   15.0    1.2    7.2    4.57   965.82     0   13.2    3.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     97   13.1    3.5    3.3    14   18.6    1.1    6.0    9.91   966.45     0   13.2    2.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     98   13.2    3.7    3.0   287   35.0    1.2    6.2   16.51   967.85     0   13.1    2.5   19.7   19.2   18.8   19.7   18.6    1.36    1.50    1.40
 KIN2   133    65     98   13.0    3.6    3.4   317   19.8    1.0    5.6   21.84   967.74     0   12.9    2.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     98   12.9    4.8    4.4   356   25.3    1.6    7.3   24.13   967.02     0   12.9    3.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     98   12.9    6.0    5.8     5   13.8    1.0    8.0   24.64   966.47     0   13.0    4.4   19.5   19.0   17.7   19.7   18.6    -995    -995    -995
 KIN2   133    80     99   13.1    4.3    4.0     5   22.1    0.8    6.3   25.15   967.14     0   13.4    3.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     98   13.3    5.1    4.9   360   16.1    0.9    7.5   25.91   966.28     0   13.4    4.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     98   13.4    3.2    2.9    18   22.1    1.0    5.2   26.42   966.46     0   13.5    2.3   19.1   18.8   17.2   19.7   18.6    1.38    1.50    1.39
 KIN2   133    95     98   13.6    2.7    2.6    34   15.8    0.8    4.3   26.67   967.11     0   13.6    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     98   13.8    3.4    3.3    33   12.1    0.6    5.6   27.18   966.37     0   13.9    2.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     98   14.0    2.3    1.8    20   36.7    1.1    5.2   28.19   966.24     0   14.1    1.7   18.7   18.5   17.0   19.6   18.6    -995    -995    -995
 KIN2   133   110     98   14.1    4.6    4.5    95   15.3    0.9    6.4   28.70   966.43     0   14.1    3.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     98   14.1    5.6    5.5    97   10.4    0.9    7.9   29.46   966.18     0   14.1    4.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   120     98   14.1    6.9    6.8    81    9.5    1.7   11.3   29.72   965.74     0   14.1    4.7   18.5   18.3   17.0   19.5   18.6    1.37    1.49    1.38
