<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 01 16 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     86    6.8    3.5    3.5   203    6.1    0.2    4.0    0.25   982.12     1    7.9    1.9    7.2    7.9    7.6    7.1    8.2    1.44    1.55    1.40
 KIN2   133     5     88    6.3    2.8    2.8   189    3.6    0.2    3.5    0.00   982.09     0    7.7    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     89    6.1    2.6    2.6   182    1.8    0.1    2.8    0.00   982.08     0    7.5    1.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     90    6.1    3.0    3.0   177    3.1    0.2    3.5    0.00   982.02     0    7.6    1.4    7.2    7.7    7.5    7.1    8.2    -995    -995    -995
 KIN2   133    20     90    6.4    3.7    3.7   182    1.8    0.2    4.2    0.00   982.07     0    7.8    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     90    6.6    4.0    4.0   185    2.0    0.2    4.4    0.00   982.04     0    7.7    2.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     89    6.5    3.8    3.8   187    1.6    0.1    4.1    0.00   982.10     0    7.6    2.1    7.2    7.6    7.3    7.1    8.2    1.45    1.54    1.40
 KIN2   133    35     90    6.5    3.5    3.5   185    2.4    0.2    4.0    0.00   982.12     0    7.4    1.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     90    6.7    4.0    4.0   190    4.7    0.2    4.5    0.00   982.22     0    7.6    2.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     89    6.9    3.7    3.7   204    4.0    0.3    4.2    0.00   982.38     0    7.6    2.3    7.1    7.4    7.2    7.0    8.1    -995    -995    -995
 KIN2   133    50     89    7.2    4.0    4.0   198    5.6    0.2    4.6    0.00   982.42     0    7.9    2.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     87    7.7    4.6    4.6   200    7.2    0.4    5.9    0.00   982.53     0    8.3    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     85    7.9    4.4    4.4   204    5.1    0.5    5.9    0.00   982.62     0    8.4    3.3    7.0    7.2    7.1    7.0    8.1    1.45    1.55    1.39
 KIN2   133    65     85    7.8    3.7    3.7   204    4.4    0.3    4.5    0.00   982.61     0    8.3    2.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     86    7.6    3.1    3.1   210    5.9    0.2    3.6    0.00   982.60     0    8.3    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     86    7.8    3.3    3.3   218    6.5    0.4    4.4    0.00   982.68     0    8.4    2.1    7.0    7.1    7.0    7.0    8.0    -995    -995    -995
 KIN2   133    80     85    7.9    3.3    3.3   215    5.5    0.4    4.2    0.00   982.70     0    8.4    2.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     85    8.0    3.4    3.4   215    5.4    0.3    4.1    0.00   982.72     0    8.5    2.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     85    8.0    3.2    3.2   212    4.6    0.3    3.9    0.00   982.75     0    8.5    2.1    7.0    7.0    7.0    7.0    8.0    1.45    1.55    1.40
 KIN2   133    95     85    7.9    2.8    2.8   213    5.1    0.2    3.4    0.00   982.71     0    8.5    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     86    7.7    2.3    2.3   214    5.5    0.2    2.8    0.00   982.76     0    8.4    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     86    7.7    2.5    2.5   220    4.1    0.2    2.8    0.00   982.76     0    8.4    1.4    6.9    7.0    6.9    7.0    8.0    -995    -995    -995
 KIN2   133   110     87    7.7    2.3    2.3   224    5.3    0.2    2.8    0.00   982.76     0    8.3    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     87    7.7    2.6    2.6   222    5.7    0.3    3.1    0.00   982.78     0    8.3    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   120     87    7.7    2.1    2.1   220    7.4    0.2    2.6    0.00   982.81     0    8.3    1.2    6.9    6.9    6.9    7.0    8.0    1.45    1.54    1.40
 KIN2   133   125     86    7.7    1.7    1.6   206   11.2    0.5    2.4    0.00   982.81     0    8.3    0.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   130     87    7.4    1.6    1.5   201    7.5    0.1    1.8    0.00   982.83     0    8.2    0.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   135     88    7.0    1.4    1.4   190    4.4    0.1    1.6    0.00   982.81     0    8.1    0.2    6.9    6.9    6.9    7.0    8.0    -995    -995    -995
 KIN2   133   140     90    6.9    1.3    1.3   184    2.8    0.0    1.4    0.00   982.76     0    7.9    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   145     90    6.9    1.4    1.4   185    2.8    0.1    1.6    0.00   982.77     0    7.9    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   150     91    6.9    1.8    1.8   189    2.2    0.1    2.0    0.00   982.77     0    8.0    0.4    6.9    6.9    6.9    7.0    8.0    1.45    1.55    1.39
 KIN2   133   155     91    6.7    2.1    2.1   185    3.5    0.1    2.3    0.00   982.80     0    8.0    0.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   160     92    6.8    2.0    2.0   187    2.7    0.1    2.2    0.00   982.83     0    8.0    0.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   165     92    7.1    1.8    1.8   196    3.7    0.1    2.1    0.00   982.84     0    7.8    0.8    6.9    6.8    6.9    7.1    8.0    -995    -995    -995
 KIN2   133   170     90    7.2    2.1    2.1   204    4.8    0.1    2.4    0.00   982.82     0    7.8    1.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   175     90    7.2    2.2    2.2   207    3.0    0.1    2.4    0.00   982.91     0    7.8    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   180     90    7.1    1.9    1.9   207    2.6    0.2    2.3    0.00   982.93     0    7.8    0.4    6.9    6.8    6.9    7.1    8.0    1.45    1.55    1.42
 KIN2   133   185     90    7.0    1.7    1.7   198    3.2    0.1    2.0    0.00   982.92     0    7.7    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   190     91    6.9    1.8    1.8   201    2.3    0.2    2.2    0.00   982.91     0    7.7    0.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   195     91    7.0    2.0    2.0   195    4.5    0.1    2.2    0.00   982.88     0    7.8    0.6    6.9    6.8    6.9    7.1    8.0    -995    -995    -995
 KIN2   133   200     91    7.0    1.5    1.5   186    3.6    0.2    1.9    0.00   982.87     0    7.7    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   205     92    7.0    1.1    1.1   179    3.2    0.2    1.4    0.00   982.91     0    7.6    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   210     92    7.0    0.7    0.7   172    9.0    0.1    1.0    0.00   982.96     0    7.4    0.0    6.9    6.7    6.8    7.1    8.0    1.45    1.56    1.40
 KIN2   133   215     92    7.2    1.1    1.1   164    6.1    0.3    1.9    0.00   982.94     0    7.5    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   220     92    7.1    2.3    2.3   172    3.1    0.2    2.8    0.00   982.95     0    7.8    0.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   225     92    7.3    2.9    2.9   174    1.3    0.1    3.2    0.00   982.94     0    8.1    1.5    6.9    6.7    6.8    7.1    8.0    -995    -995    -995
 KIN2   133   230     90    7.5    2.9    2.9   177    1.7    0.1    3.2    0.00   982.96     0    8.2    1.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   235     89    7.4    2.7    2.7   174    3.6    0.1    3.0    0.00   982.96     0    8.2    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   240     89    7.4    2.8    2.8   167    3.0    0.2    3.2    0.00   982.96     0    8.3    1.5    6.8    6.7    6.8    7.1    8.0    1.45    1.54    1.40
 KIN2   133   245     89    7.5    3.2    3.2   170    2.4    0.1    3.4    0.00   982.97     0    8.2    1.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   250     89    7.4    3.5    3.5   171    2.6    0.3    4.2    0.00   982.99     0    8.1    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   255     88    7.4    3.4    3.4   170    4.6    0.5    4.5    0.00   983.03     0    8.1    2.2    6.8    6.7    6.8    7.1    8.0    -995    -995    -995
 KIN2   133   260     88    7.2    3.6    3.6   170    4.3    0.3    4.2    0.00   982.99     0    8.0    2.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   265     89    6.8    3.9    3.9   175    2.0    0.2    4.2    0.00   982.98     0    7.8    2.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   270     90    6.5    3.8    3.8   175    2.8    0.2    4.3    0.00   983.05     0    7.7    2.3    6.9    6.7    6.8    7.1    8.0    1.46    1.55    1.40
 KIN2   133   275     90    6.4    4.0    4.0   171    3.3    0.4    4.7    0.00   983.04     0    7.6    2.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   280     90    6.6    4.1    4.1   170    4.3    0.3    4.8    0.00   983.09     0    7.7    2.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   285     89    6.6    4.1    4.1   176    4.2    0.3    4.6    0.00   983.11     0    7.6    2.6    6.9    6.7    6.8    7.2    8.1    -995    -995    -995
 KIN2   133   290     89    6.6    4.2    4.2   175    4.1    0.3    4.7    0.00   983.15     0    7.5    2.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   295     89    6.5    4.3    4.3   173    3.0    0.2    5.0    0.00   983.17     0    7.5    2.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   300     89    6.4    4.2    4.2   172    3.1    0.2    4.9    0.00   983.16     0    7.4    2.7    6.9    6.6    6.8    7.2    8.1    1.44    1.54    1.40
 KIN2   133   305     89    6.4    4.1    4.1   171    3.5    0.2    4.8    0.00   983.13     0    7.4    2.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   310     89    6.2    3.7    3.7   171    3.8    0.3    4.4    0.00   983.21     0    7.2    2.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   315     90    6.2    4.0    4.0   171    3.9    0.3    4.7    0.00   983.22     0    7.1    2.5    6.8    6.5    6.8    7.2    8.1    -995    -995    -995
 KIN2   133   320     89    6.3    4.6    4.6   174    3.8    0.3    5.6    0.00   983.29     0    7.2    3.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   325     89    6.3    4.9    4.9   176    3.9    0.4    5.7    0.00   983.27     0    7.1    3.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   330     89    6.2    4.9    4.9   177    3.7    0.4    5.8    0.00   983.26     0    7.0    3.4    6.8    6.4    6.7    7.2    8.1    1.44    1.55    1.42
 KIN2   133   335     89    6.0    4.7    4.7   176    3.8    0.3    5.5    0.00   983.18     0    6.8    3.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   340     89    5.9    4.8    4.7   179    4.5    0.4    5.7    0.00   983.20     0    6.7    3.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   345     89    5.8    4.7    4.7   180    4.2    0.3    5.5    0.00   983.14     0    6.6    3.3    6.8    6.3    6.7    7.2    8.1    -995    -995    -995
 KIN2   133   350     90    5.6    4.7    4.7   182    3.9    0.4    5.4    0.00   983.09     0    6.3    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   355     91    5.4    4.3    4.3   180    3.9    0.3    5.1    0.00   983.03     0    6.2    2.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   360     91    5.3    4.1    4.0   178    4.0    0.3    5.1    0.00   983.05     0    6.0    2.7    6.8    6.3    6.6    7.2    8.1    1.45    1.55    1.40
 KIN2   133   365     91    5.2    3.7    3.7   177    4.2    0.2    4.2    0.00   982.98     0    5.9    2.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   370     92    5.0    3.6    3.6   180    2.8    0.2    4.0    0.00   982.96     0    5.8    2.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   375     92    4.7    3.1    3.1   177    3.9    0.2    3.6    0.00   982.92     0    5.6    1.9    6.8    6.2    6.6    7.2    8.1    -995    -995    -995
 KIN2   133   380     93    4.5    3.1    3.1   173    3.2    0.2    3.7    0.00   982.87     0    5.6    1.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   385     94    4.5    3.0    3.0   174    3.9    0.3    3.7    0.00   982.78     0    5.5    1.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   390     94    4.3    2.8    2.8   177    3.7    0.2    3.2    0.00   982.73     0    5.3    1.5    6.7    6.1    6.6    7.2    8.1    1.44    1.54    1.39
 KIN2   133   395     94    4.2    2.5    2.5   177    3.9    0.2    2.9    0.00   982.66     0    5.3    1.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   400     94    4.1    2.5    2.5   175    3.2    0.1    2.7    0.00   982.56     0    5.1    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   405     94    3.8    2.2    2.2   171    3.9    0.2    2.8    0.00   982.47     0    5.0    1.0    6.7    6.0    6.5    7.2    8.1    -995    -995    -995
 KIN2   133   410     95    3.9    2.1    2.1   163    5.2    0.2    2.6    0.00   982.40     0    4.9    0.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   415     95    4.1    2.2    2.2   158    5.8    0.4    2.9    0.00   982.31     0    5.1    0.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   420     95    4.2    2.7    2.7   164    5.0    0.2    3.3    0.00   982.18     0    5.2    1.4    6.7    5.9    6.5    7.2    8.1    1.44    1.55    1.40
 KIN2   133   425     95    4.2    2.5    2.5   162    4.6    0.2    3.0    0.00   982.11     0    5.1    1.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   430     94    4.2    2.1    2.1   155    7.2    0.3    3.0    0.00   982.13     0    5.0    1.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   435     95    4.2    1.7    1.7   156    8.5    0.3    2.5    0.00   982.16     0    5.0    0.5    6.7    5.8    6.4    7.2    8.1    -995    -995    -995
 KIN2   133   440     94    4.1    2.1    2.0   169    9.5    0.3    2.7    0.00   982.16     0    4.9    0.8   -995   -995   -995   -995   -995    -995    -995    -995
