<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 09 15 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     42   31.7    5.9    5.9   178    5.2    0.7    7.7    0.25   979.55    63   31.8    4.8   28.0   33.4   28.0   26.6   25.5    3.69    3.74    3.59
 KIN2   133     5     43   31.5    6.1    6.0   177    5.5    0.8    7.7    0.00   979.58    49   31.6    4.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     43   31.3    5.9    5.8   176    5.6    0.6    7.0    0.00   979.59    45   31.5    4.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     43   31.1    5.9    5.9   178    5.1    0.6    7.5    0.00   979.58    38   31.4    4.6   27.9   33.3   28.0   26.6   25.5    -995    -995    -995
 KIN2   133    20     44   30.9    5.6    5.6   179    5.3    0.5    7.2    0.00   979.62    27   31.2    4.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     45   30.6    4.8    4.7   176    5.5    0.6    6.2    0.00   979.63    21   31.0    3.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     46   30.4    4.5    4.5   177    4.7    0.5    5.7    0.00   979.61    13   30.9    3.4   27.9   33.1   27.9   26.6   25.5    3.69    3.73    3.58
 KIN2   133    35     47   30.2    4.3    4.3   174    5.4    0.4    5.3    0.00   979.59     7   30.7    3.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     47   30.0    3.7    3.6   171    5.0    0.3    4.6    0.00   979.59     4   30.6    2.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     48   29.8    3.6    3.5   166    5.8    0.4    4.9    0.00   979.60     2   30.4    2.5   27.9   32.9   27.8   26.7   25.5    -995    -995    -995
 KIN2   133    50     49   29.6    3.5    3.5   164    4.8    0.3    4.4    0.00   979.63     1   30.3    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     50   29.3    3.3    3.3   160    4.2    0.3    4.2    0.00   979.69     0   30.0    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     51   29.1    3.7    3.7   161    4.1    0.3    4.4    0.00   979.71     0   29.8    2.1   27.9   32.7   27.7   26.7   25.5    3.69    3.73    3.58
