<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 04 01 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     39    8.2    2.3    2.3    45    9.0    0.5    3.2    0.00   988.16    62    8.5    1.8   12.9   13.9   12.6   11.5   11.8    1.55    1.62    2.00
 KIN2   133     5     38    8.1    2.2    2.2    35   12.3    0.4    3.4    0.00   988.12    53    8.4    1.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     38    8.1    2.2    2.2    41    9.4    0.3    3.0    0.00   988.15    47    8.4    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     39    7.9    2.1    2.1    42    8.5    0.5    3.5    0.00   988.10    44    8.3    1.7   12.9   13.8   12.5   11.6   11.9    -995    -995    -995
 KIN2   133    20     38    8.0    1.9    1.9    36    8.8    0.3    2.6    0.00   988.06    41    8.3    1.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     39    7.8    1.5    1.5    30   10.4    0.3    2.4    0.00   988.07    37    8.2    1.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     41    7.6    1.2    1.2    29    8.4    0.2    1.7    0.00   988.05    31    8.1    0.8   12.8   13.7   12.4   11.6   11.9    1.54    1.61    2.00
 KIN2   133    35     42    7.5    1.3    1.3    32    8.1    0.2    1.9    0.00   988.00    22    8.1    0.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     42    7.4    1.2    1.2    22    8.0    0.2    1.7    0.00   987.96    15    8.0    0.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     45    7.2    1.4    1.4    11   10.9    0.2    1.9    0.00   987.93     9    7.8    1.1   12.7   13.5   12.3   11.6   11.9    -995    -995    -995
 KIN2   133    50     48    7.0    1.3    1.3   343    9.4    0.2    1.9    0.00   987.88     5    7.4    0.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     50    6.8    1.5    1.4   330    5.9    0.2    2.0    0.00   987.90     2    7.3    0.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     50    6.8    1.2    1.2   338    7.6    0.2    1.6    0.00   987.88     1    7.2    0.1   12.7   13.3   12.2   11.6   11.8    1.54    1.61    2.00
 KIN2   133    65     51    6.4    0.9    0.9   350   10.5    0.3    1.8    0.00   987.84     1    7.1    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     51    6.5    1.3    1.2   344   11.2    0.2    1.9    0.00   987.82     0    7.0    0.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     53    6.3    1.1    1.1   339   12.5    0.2    1.8    0.00   987.79     0    6.9    0.2   12.6   13.1   12.0   11.6   11.8    -995    -995    -995
 KIN2   133    80     54    6.2    1.3    1.3   352    9.4    0.3    2.0    0.00   987.78     0    6.8    0.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     55    6.1    0.9    0.9   331   11.6    0.2    1.4    0.00   987.82     0    6.7    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     57    6.2    1.0    1.0   307    7.7    0.2    1.5    0.00   987.87     0    6.6    0.4   12.5   12.8   11.9   11.6   11.8    1.55    1.62    2.00
 KIN2   133    95     59    5.9    1.3    1.3   315    6.5    0.2    1.7    0.00   987.87     0    6.5    0.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     58    5.8    1.1    1.1   315    6.3    0.1    1.5    0.00   987.89     0    6.4    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     58    5.8    1.1    1.1   330   10.2    0.1    1.4    0.00   987.84     0    6.4    0.0   12.4   12.6   11.7   11.6   11.7    -995    -995    -995
 KIN2   133   110     58    5.6    1.2    1.2   340    7.0    0.2    1.7    0.00   987.79     0    6.3    0.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     57    5.8    1.1    1.1   335    5.6    0.1    1.4    0.00   987.85     0    6.3    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   120     58    5.6    0.7    0.7   340    6.2    0.1    1.0    0.00   987.88     0    6.2    0.0   12.3   12.4   11.6   11.6   11.7    1.55    1.62    2.00
 KIN2   133   125     59    5.5    0.7    0.7   330    3.7    0.1    1.0    0.00   987.90     0    6.1    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   130     61    5.4    0.5    0.5   336    9.3    0.1    0.8    0.00   987.93     0    6.0    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   135     74    4.9    0.6    0.5   334   10.4    0.1    1.0    0.00   987.96     0    5.9    0.0   12.2   12.2   11.5   11.6   11.7    -995    -995    -995
 KIN2   133   140     75    5.0    0.7    0.7   316    5.5    0.1    0.9    0.00   988.01     0    5.9    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   145     69    5.1    0.6    0.6   316    3.7    0.1    0.9    0.00   988.05     0    5.9    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   150     68    5.0    0.5    0.5   323    3.2    0.1    0.8    0.00   988.08     0    5.8    0.0   12.1   12.0   11.4   11.6   11.7    1.54    1.61    2.00
 KIN2   133   155     68    5.0    0.5    0.5   323    1.3    0.1    0.7    0.00   988.11     0    5.7    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   160     71    4.6    0.3    0.3   320    0.8    0.1    0.5    0.00   988.17     0    5.6    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   165     77    4.1    0.4    0.4   304    4.6    0.1    0.6    0.00   988.21     0    5.5    0.0   12.0   11.8   11.3   11.6   11.7    -995    -995    -995
 KIN2   133   170     72    4.5    0.5    0.5   302    1.5    0.1    0.7    0.00   988.24     0    5.4    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   175     70    4.5    0.7    0.7   301    1.7    0.1    0.9    0.00   988.28     0    5.3    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   180     71    4.2    0.6    0.6   310    3.5    0.1    0.9    0.00   988.26     0    5.2    0.0   11.9   11.7   11.2   11.6   11.7    1.55    1.62    2.02
 KIN2   133   185     75    3.8    0.2    0.2   319    1.9    0.1    0.5    0.00   988.24     0    5.0    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   190     79    3.5    0.4    0.4   338    4.0    0.1    0.6    0.00   988.23     0    5.0    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   195     85    3.2    0.5    0.5   350    5.0    0.0    0.6    0.00   988.19     0    5.2    0.0   11.9   11.5   11.1   11.6   11.6    -995    -995    -995
 KIN2   133   200     88    3.3    0.6    0.6    12    6.8    0.0    0.7    0.00   988.13     0    5.1    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   205     90    3.6    0.7    0.7    27    3.6    0.1    0.9    0.00   988.07     0    5.1    0.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   210     87    3.9    0.9    0.9    35    2.8    0.1    1.1    0.00   988.00     0    5.0    0.0   11.8   11.3   11.0   11.6   11.6    1.55    1.61    1.99
