<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 02 17 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     87   -0.4    3.7    3.6   169   10.4    0.5    4.6    0.00   965.74     4   -0.4    2.9    4.6    1.9    4.3    5.8    7.6    1.47    1.56    1.57
 KIN2   133     5     87   -0.4    3.1    3.1   172    6.0    0.5    4.0    0.00   965.75     3   -0.4    2.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     87   -0.4    3.8    3.8   170    5.6    0.4    4.6    0.00   965.79     2   -0.4    3.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     87   -0.4    3.3    3.3   159    8.2    0.3    4.2    0.00   965.69     1   -0.4    2.6    4.6    1.9    4.3    5.8    7.6    -995    -995    -995
 KIN2   133    20     87   -0.4    3.6    3.5   156    6.4    0.3    4.3    0.00   965.52     1   -0.4    2.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     87   -0.4    3.3    3.3   153    7.9    0.4    4.2    0.00   965.57     0   -0.4    2.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     88   -0.4    3.6    3.6   158    7.6    0.4    4.6    0.00   965.67     0   -0.3    2.8    4.6    1.9    4.3    5.8    7.6    1.46    1.56    1.57
 KIN2   133    35     88   -0.4    3.8    3.8   158    5.9    0.4    4.7    0.00   965.53     0   -0.3    3.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     88   -0.4    3.4    3.4   160    6.1    0.5    4.4    0.00   965.71     0   -0.3    2.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     88   -0.3    2.7    2.6   143    9.1    0.4    3.4    0.00   965.76     0   -0.3    2.2    4.6    1.9    4.3    5.8    7.6    -995    -995    -995
