<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 11 23 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     84    2.7    1.8    1.8   312   15.0    0.6    3.5   11.94   981.49     0    2.7    1.2   10.2    7.2    9.7   11.3   12.9    1.46    1.52    2.15
 KIN2   133     5     83    2.7    2.5    2.4   316   13.0    0.6    4.0    0.00   981.54     0    2.7    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     83    2.7    2.5    2.4   320   14.4    0.5    3.6    0.00   981.54     0    2.7    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     83    2.7    2.4    2.3   322   11.7    0.8    3.9    0.00   981.51     0    2.7    1.6   10.2    7.2    9.7   11.2   12.9    -995    -995    -995
 KIN2   133    20     83    2.7    2.5    2.4   318   14.7    0.5    3.5    0.00   981.48     0    2.7    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     83    2.7    2.3    2.2   321   12.6    0.5    4.1    0.00   981.47     0    2.7    1.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     83    2.7    2.6    2.5   314   13.9    0.6    3.8    0.00   981.50     0    2.7    1.9   10.2    7.1    9.6   11.2   12.8    1.47    1.52    2.10
 KIN2   133    35     83    2.7    2.8    2.7   311   11.5    0.5    3.7    0.00   981.52     0    2.7    2.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     83    2.7    2.5    2.4   308   10.6    0.5    3.6    0.00   981.57     0    2.7    2.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     83    2.7    2.6    2.5   311   13.1    0.5    3.7    0.00   981.58     0    2.7    2.0   10.2    7.1    9.6   11.2   12.8    -995    -995    -995
 KIN2   133    50     83    2.7    2.4    2.3   312   12.3    0.6    3.9    0.00   981.55     0    2.7    1.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     84    2.7    2.3    2.2   320   14.7    0.6    3.6    0.00   981.54     0    2.7    1.6   -995   -995   -995   -995   -995    -995    -995    -995
