<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 08 27 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     49   36.0    3.0    2.9   108   13.3    0.6    4.1    0.00   967.28   133   36.3    2.3   29.7   35.6   30.5   28.0   26.4    2.61    2.80    3.69
 KIN2   133     5     49   35.9    2.7    2.6   115   11.4    0.6    3.9    0.00   967.32   100   36.2    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     50   35.6    2.3    2.2   110   11.7    0.5    3.7    0.00   967.31    69   36.0    1.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     51   35.5    2.9    2.9   101   10.3    0.5    4.0    0.00   967.29    56   35.9    2.0   29.7   35.5   30.4   28.0   26.4    -995    -995    -995
 KIN2   133    20     53   35.1    3.2    3.1    96   10.4    0.5    4.2    0.00   967.23    34   35.5    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     53   35.0    3.2    3.1    99    9.5    0.4    4.3    0.00   967.17    23   35.3    2.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     54   34.7    2.5    2.5   103    9.1    0.4    3.6    0.00   967.07    14   35.2    1.7   29.7   35.4   30.3   28.1   26.4    2.62    2.80    3.68
 KIN2   133    35     55   34.5    2.7    2.7   120   11.2    0.4    3.7    0.00   966.95    11   35.0    1.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     56   34.3    3.2    3.1   125    8.5    0.6    4.8    0.00   966.85     9   34.8    2.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     57   34.0    3.2    3.1   126    8.0    0.5    4.6    0.00   966.69     8   34.6    2.3   29.7   35.2   30.2   28.1   26.4    -995    -995    -995
 KIN2   133    50     57   34.0    4.2    4.1   127    8.7    0.8    5.7    0.00   966.47     8   34.5    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     58   33.9    3.6    3.6   122    8.4    0.6    4.9    0.00   966.23     9   34.3    2.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     59   33.7    2.6    2.6   112    9.4    0.5    3.8    0.00   966.21     7   34.1    1.9   29.6   35.0   30.1   28.2   26.4    2.64    2.80    3.70
 KIN2   133    65     59   33.6    2.2    2.2   101   10.6    0.4    3.3    0.00   966.37     4   34.0    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     60   33.4    1.0    0.8    95   36.4    0.6    2.1    0.00   966.74     3   33.9    0.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     68   31.8    3.4    3.2   324   17.5    1.1    5.8    0.51   967.56     2   32.7    2.4   29.6   34.8   30.0   28.2   26.4    -995    -995    -995
 KIN2   133    80     78   29.4    6.0    5.8   346   14.1    1.3    8.9    4.06   967.95     2   30.2    4.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     81   29.0    2.3    1.8    41   39.2    0.7    4.4    4.57   967.69     1   29.9    1.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     84   28.5    4.2    4.2    92    8.8    0.8    5.9    4.83   968.09     0   29.7    2.8   29.7   34.8   30.0   28.4   26.6    2.62    2.79    3.69
 KIN2   133    95     84   28.4    4.9    4.9   102    9.1    0.6    7.0    4.83   967.75     0   29.1    3.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     86   28.1    4.3    4.1   128   19.0    0.6    5.3    4.83   967.16     0   29.1    3.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   105     79   29.5    2.2    1.9   133   30.5    1.2    4.6    4.83   967.65     0   30.4    1.8   29.7   34.5   29.9   28.4   26.6    -995    -995    -995
 KIN2   133   110     77   29.1    2.1    1.6   214   36.6    1.5    6.4    4.83   968.68     0   29.6    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   115     82   28.6    4.5    4.3   163   17.7    0.7    6.0    4.83   968.68     0   29.2    3.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   120     79   28.9    3.4    1.9   176   54.5    1.3    6.9    4.83   968.69     0   29.6    2.4   29.6   33.9   29.7   28.3   26.5    2.63    2.79    3.69
 KIN2   133   125     80   28.2    3.1    2.8   167   26.2    2.4    7.2    8.64   968.55     0   28.8    2.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   130     85   27.6    2.8    2.7   183   16.8    1.2    4.7    9.65   968.14     0   27.9    2.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   135     88   27.2    3.5    2.7   124   38.2    1.4    6.6    9.65   968.34     0   27.6    2.4   29.5   33.5   29.5   28.3   26.4    -995    -995    -995
