<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 09 05 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     39   32.3    3.3    3.3   159    7.3    0.4    4.1    0.00   979.38   128   33.0    2.4   27.6   35.3   27.9   26.8   25.7    2.36    1.62    3.56
 KIN2   133     5     39   32.2    3.5    3.5   166    8.4    0.5    4.7    0.00   979.39   113   32.9    2.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     40   32.1    3.3    3.3   164    6.9    0.3    4.2    0.00   979.42    98   32.9    2.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     41   31.9    3.0    3.0   168    8.4    0.4    3.8    0.00   979.42    82   32.8    2.2   27.6   35.1   27.8   26.8   25.7    -995    -995    -995
 KIN2   133    20     41   31.7    2.9    2.9   165    6.8    0.4    3.8    0.00   979.40    65   32.6    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     42   31.5    2.9    2.8   163    6.9    0.3    3.4    0.00   979.43    49   32.5    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     42   31.2    3.0    3.0   161    4.7    0.3    3.6    0.00   979.44    27   32.3    2.1   27.6   34.9   27.8   26.9   25.7    2.36    1.62    3.56
 KIN2   133    35     43   30.9    2.8    2.8   160    4.6    0.2    3.3    0.00   979.43    23   32.1    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     44   30.5    3.0    3.0   161    2.9    0.2    3.3    0.00   979.45    21   31.8    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     45   30.2    3.0    3.0   160    3.4    0.1    3.4    0.00   979.45    15   31.6    1.7   27.5   34.7   27.7   26.9   25.8    -995    -995    -995
 KIN2   133    50     46   29.9    2.8    2.8   157    3.8    0.3    3.4    0.00   979.45    10   31.5    1.7   -995   -995   -995   -995   -995    -995    -995    -995
