<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 01 28 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     51    9.6    5.1    5.1   195    3.2    0.3    6.0    0.00   973.40     2   11.5    3.1    6.7    8.6    7.2    6.2    7.3    1.56    1.56    1.39
 KIN2   133     5     51    9.3    4.6    4.6   194    3.1    0.3    5.5    0.00   973.33     1   11.1    2.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     53    8.8    5.0    5.0   191    3.0    0.3    5.5    0.00   973.24     0   10.7    2.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     53    8.9    5.2    5.2   193    3.7    0.3    5.8    0.00   973.17     0   10.7    3.1    6.7    8.4    7.1    6.2    7.3    -995    -995    -995
 KIN2   133    20     52    9.1    5.2    5.2   195    3.4    0.3    5.9    0.00   973.10     0   10.7    3.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     52    9.0    5.4    5.3   196    3.9    0.3    6.2    0.00   973.08     0   10.6    3.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     51    9.1    5.5    5.5   195    3.7    0.3    6.3    0.00   972.98     0   10.6    3.6    6.6    8.3    7.0    6.2    7.2    1.55    1.56    1.39
 KIN2   133    35     52    8.9    5.5    5.5   192    3.6    0.3    6.2    0.00   972.83     0   10.5    3.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     52    8.7    5.2    5.2   191    3.2    0.3    5.9    0.00   972.73     0   10.2    3.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     54    8.3    5.1    5.1   191    2.5    0.2    5.8    0.00   972.65     0    9.9    3.2    6.6    8.1    6.8    6.1    7.2    -995    -995    -995
 KIN2   133    50     55    8.0    5.1    5.1   189    3.3    0.3    5.6    0.00   972.62     0    9.7    3.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     55    7.9    5.0    5.0   191    3.4    0.3    6.0    0.00   972.64     0    9.6    3.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     56    7.8    4.9    4.8   188    2.9    0.2    5.5    0.00   972.54     0    9.4    3.0    6.5    7.9    6.7    6.1    7.1    1.56    1.56    1.40
 KIN2   133    65     57    7.4    4.9    4.9   188    2.7    0.2    5.5    0.00   972.41     0    9.2    2.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     57    7.4    5.0    5.0   186    2.7    0.3    5.6    0.00   972.31     0    9.0    3.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     58    7.2    5.1    5.1   185    2.1    0.3    5.7    0.00   972.24     0    8.7    3.1    6.5    7.8    6.5    6.1    7.1    -995    -995    -995
 KIN2   133    80     60    6.8    4.9    4.9   187    3.0    0.2    5.6    0.00   972.21     0    8.3    3.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     60    6.9    5.4    5.4   186    3.1    0.3    6.1    0.00   972.08     0    8.3    3.5   -995   -995   -995   -995   -995    -995    -995    -995
