<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 03 11 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     49    7.2    3.8    3.8    84   11.2    0.5    4.7    0.00   984.48    16    7.3    2.7    7.0    9.1    7.1    6.8    7.0    2.08    1.60    1.78
 KIN2   133     5     49    7.2    3.5    3.5    98    8.9    0.5    4.9    0.00   984.31    12    7.2    2.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     50    7.1    3.8    3.7   101    7.6    0.4    4.9    0.00   984.35    11    7.2    3.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     50    7.1    2.9    2.9    97    9.2    0.4    4.1    0.00   984.46     8    7.2    2.2    7.0    9.0    7.0    6.8    7.0    -995    -995    -995
 KIN2   133    20     50    7.1    2.9    2.9    94    9.9    0.4    3.9    0.00   984.56     4    7.2    2.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     50    7.0    3.1    3.1    90    8.9    0.5    4.3    0.00   984.57     3    7.1    2.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     50    7.0    3.2    3.2    98    9.3    0.5    4.4    0.00   984.66     2    7.1    2.6    7.0    8.9    7.0    6.8    7.0    2.08    1.61    1.78
 KIN2   133    35     50    7.0    3.1    3.1    94    9.4    0.5    4.4    0.00   984.65     1    7.1    2.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     50    7.0    2.9    2.8    90    8.5    0.5    4.0    0.00   984.69     0    7.1    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     50    7.0    2.8    2.8    90    7.2    0.5    4.0    0.00   984.76     0    7.1    2.0    7.0    8.9    6.9    6.8    7.0    -995    -995    -995
 KIN2   133    50     50    7.0    2.6    2.6    87    8.7    0.3    3.3    0.00   984.83     0    7.1    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     50    7.0    3.1    3.1    95    8.3    0.4    3.9    0.00   984.71     0    7.0    2.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     50    6.9    2.9    2.8    97    8.5    0.3    3.9    0.00   984.74     0    7.0    2.3    6.9    8.8    6.9    6.8    7.0    2.08    1.60    1.77
 KIN2   133    65     51    6.9    2.4    2.4    90    8.0    0.3    3.4    0.00   984.74     0    7.0    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     51    6.9    2.1    2.1    92    7.5    0.3    3.0    0.00   984.81     0    7.0    1.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     51    6.9    2.5    2.5   100    7.6    0.4    3.4    0.00   984.80     0    7.0    2.0    6.9    8.7    6.8    6.8    7.0    -995    -995    -995
 KIN2   133    80     51    6.9    2.2    2.2    96    8.1    0.4    3.0    0.00   984.75     0    7.0    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     52    6.9    2.2    2.2    81   10.2    0.3    2.8    0.00   984.76     0    6.9    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     52    6.8    2.9    2.8   103   10.9    0.5    4.2    0.00   984.73     0    6.9    2.2    6.9    8.6    6.8    6.8    7.0    2.07    1.60    1.77
 KIN2   133    95     52    6.8    2.5    2.5    90    9.8    0.4    3.6    0.00   984.68     0    6.9    1.9   -995   -995   -995   -995   -995    -995    -995    -995
