<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 07 13 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     40   31.1    3.9    3.8    64   14.2    0.5    5.4    0.00   974.48   293   31.2    2.7   27.1   -999   27.0   25.7   24.1    3.64    3.65    3.65
 KIN2   133     5     40   31.0    4.7    4.6    61    9.9    0.8    6.5    0.00   974.50   276   31.0    3.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     39   30.9    4.3    4.2    71    8.3    0.6    5.3    0.00   974.54   260   31.0    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     41   30.8    3.8    3.8    68    7.8    0.7    5.3    0.00   974.57   244   30.9    2.9   27.1   -999   27.0   25.7   24.1    -995    -995    -995
 KIN2   133    20     42   30.8    3.8    3.7    64   12.8    0.9    5.9    0.00   974.58   227   31.0    2.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     42   30.7    4.2    4.1    67   13.4    0.9    6.1    0.00   974.58   211   30.9    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     43   30.5    3.5    3.4    89   10.8    0.8    5.4    0.00   974.57   195   30.7    2.4   27.0   -999   26.9   25.8   24.1    3.66    3.66    3.65
 KIN2   133    35     43   30.4    4.0    3.9    83   11.3    0.7    5.3    0.00   974.59   179   30.6    2.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     44   30.2    4.0    3.9    86   12.0    0.7    5.4    0.00   974.65   164   30.5    2.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     45   30.1    3.9    3.9    87    7.7    0.5    4.9    0.00   974.73   149   30.4    2.6   27.0   -999   26.9   25.8   24.1    -995    -995    -995
 KIN2   133    50     46   30.0    3.4    3.4    87    9.7    0.5    4.6    0.00   974.74   134   30.3    2.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     46   29.8    3.8    3.8    73    7.3    0.6    5.2    0.00   974.75   120   30.2    2.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     48   29.6    3.9    3.8    80   10.9    0.7    5.8    0.00   974.75   106   30.0    2.5   27.0   -999   26.8   25.8   24.1    3.65    3.64    3.65
 KIN2   133    65     48   29.5    3.7    3.7    90   10.7    0.6    4.9    0.00   974.76    90   29.8    2.7   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70     49   29.2    3.8    3.8    92    9.3    0.7    5.5    0.00   974.74    74   29.7    2.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75     50   29.0    4.1    4.0    94   10.9    0.7    5.5    0.00   974.73    59   29.5    3.1   27.0   -999   26.8   25.9   24.2    -995    -995    -995
 KIN2   133    80     51   28.8    4.3    4.2    90    8.7    0.5    5.6    0.00   974.75    42   29.3    3.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85     52   28.5    3.6    3.6    92    9.0    0.6    5.3    0.00   974.75    21   29.1    2.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    90     53   28.3    2.8    2.8    88    9.3    0.4    3.9    0.00   974.78    20   28.9    1.8   26.9   -999   26.8   25.9   24.2    3.65    3.65    3.65
 KIN2   133    95     53   28.2    3.4    3.4    92    8.3    0.5    4.6    0.00   974.79    17   28.8    2.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133   100     54   28.0    3.4    3.4    92    8.5    0.5    4.6    0.00   974.82    11   28.6    2.3   -995   -995   -995   -995   -995    -995    -995    -995
