<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 01 04 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0    100   -0.2    2.0    2.0   351   13.4    0.5    3.3    4.83   977.33     0   -0.2    1.3    4.4    2.1    4.1    5.7    7.8    1.45    1.56    1.45
 KIN2   133     5    100   -0.2    2.3    2.3   350   11.0    0.4    3.3    0.00   977.38     0   -0.2    1.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10    100   -0.2    2.1    2.0   349   15.5    0.4    3.0    0.00   977.41     0   -0.2    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15    100   -0.2    2.4    2.3   345    9.9    0.4    3.4    0.00   977.40     0   -0.2    1.6    4.4    2.0    4.0    5.6    7.8    -995    -995    -995
 KIN2   133    20    100   -0.2    2.2    2.1   341   10.0    0.4    3.1    0.00   977.38     0   -0.2    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25    100   -0.2    2.2    2.2   341   10.2    0.5    3.5    0.00   977.37     0   -0.2    1.5   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30    100   -0.2    1.9    1.9   333   12.5    0.4    3.1    0.00   977.29     0   -0.2    1.2    4.4    2.0    4.0    5.6    7.8    1.45    1.56    1.45
 KIN2   133    35    100   -0.2    2.1    2.0   329   12.6    0.4    3.1    0.00   977.31     0   -0.2    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40    100   -0.1    2.2    2.1   328   12.4    0.4    3.4    0.00   977.20     0   -0.2    1.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45    100   -0.1    2.2    2.2   334    9.4    0.5    3.5    0.00   977.14     0   -0.2    1.3    4.4    1.9    4.0    5.6    7.8    -995    -995    -995
 KIN2   133    50    100   -0.1    1.8    1.7   335   15.3    0.4    2.8    0.00   977.11     0   -0.2    0.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55    100   -0.1    2.1    2.0   334   13.5    0.4    2.9    0.00   977.17     0   -0.1    1.3   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60    100    0.0    2.6    2.6   335   13.2    0.6    3.9    0.00   977.17     0   -0.1    1.7    4.4    1.9    4.0    5.6    7.8    1.45    1.56    1.44
 KIN2   133    65    100    0.0    3.2    3.1   348   15.1    0.6    4.8    0.00   977.27     0   -0.1    2.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    70    100    0.0    2.8    2.7   345   13.6    0.6    4.4    0.00   977.30     0   -0.1    1.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    75    100    0.0    3.0    2.9   342   12.3    0.5    4.1    0.00   977.25     0   -0.1    1.9    4.4    1.9    4.0    5.6    7.8    -995    -995    -995
 KIN2   133    80    100    0.0    2.8    2.7   340   10.4    0.6    4.6    0.00   977.12     0   -0.1    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    85    100    0.0    2.6    2.5   338   12.0    0.5    3.8    0.00   977.06     0   -0.1    1.5   -995   -995   -995   -995   -995    -995    -995    -995
