<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 07 30 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     31   35.5    4.4    4.4    65    9.8    1.0    6.7    0.00   974.86   266   35.5    3.3   30.7   -999   31.2   27.6   25.2    3.80    3.86    3.80
 KIN2   133     5     32   35.3    5.5    5.5    63   10.4    1.0    8.2    0.00   974.86   244   35.3    4.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     32   35.2    5.8    5.7    57    9.3    1.1    9.8    0.00   974.85   228   35.3    4.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     33   35.0    4.8    4.7    66   10.2    0.9    6.6    0.00   974.87   210   35.2    3.3   30.6   -999   31.1   27.6   25.2    -995    -995    -995
 KIN2   133    20     34   34.9    4.1    4.0    71   10.7    1.0    7.1    0.00   974.91   193   35.1    2.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     33   34.9    4.2    4.1    59   12.0    0.7    5.9    0.00   975.04   180   35.2    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     31   34.8    4.7    4.6    56   11.4    0.9    6.6    0.00   975.08   164   35.1    3.6   30.6   -999   31.0   27.7   25.2    3.81    3.85    3.80
 KIN2   133    35     30   34.6    5.1    5.0    57    8.6    0.8    7.6    0.00   975.14   149   35.0    3.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     32   34.5    4.3    4.2    56   11.0    1.0    6.2    0.00   975.24   135   34.8    3.2   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     32   34.3    4.0    3.9    52   12.3    0.9    6.0    0.00   975.38   119   34.7    3.2   30.6   -999   30.9   27.7   25.2    -995    -995    -995
 KIN2   133    50     31   34.1    3.8    3.8    52    9.2    0.8    5.8    0.00   975.48   106   34.6    2.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     31   34.0    3.9    3.9    53    8.9    0.9    6.1    0.00   975.53    90   34.5    2.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     32   33.8    3.6    3.5    55    9.9    0.5    4.7    0.00   975.60    75   34.4    2.6   30.5   -999   30.8   27.8   25.3    3.81    3.87    3.80
