<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 12 24 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     59    8.0    2.7    2.7   173    2.7    0.1    3.0    0.00   977.45     0   11.4    1.5    7.7    8.7    7.9    7.9    9.3    1.68    1.56    1.83
 KIN2   133     5     59    8.8    2.3    2.3   172    4.7    0.1    2.8    0.00   977.44     0   11.0    1.8   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     57    9.3    2.3    2.3   181    5.7    0.2    3.0    0.00   977.52     0   11.0    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     56    9.3    2.8    2.7   177    6.2    0.2    3.2    0.00   977.47     0   11.1    2.0    7.7    8.5    7.8    7.9    9.2    -995    -995    -995
 KIN2   133    20     58    8.6    2.8    2.8   172    5.2    0.2    3.6    0.00   977.45     0   10.8    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     59    8.4    3.1    3.1   168    5.2    0.3    3.8    0.00   977.42     0   10.9    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     59    8.3    3.0    3.0   169    3.9    0.2    3.5    0.00   977.46     0   10.7    2.0    7.6    8.3    7.6    7.9    9.1    1.68    1.56    1.83
 KIN2   133    35     61    7.9    2.7    2.7   172    4.0    0.2    3.1    0.00   977.49     0   10.5    2.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     63    7.5    2.6    2.6   168    3.1    0.2    3.1    0.00   977.52     0   10.4    1.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     63    7.9    2.1    2.1   172    2.8    0.2    2.4    0.00   977.58     0   10.2    1.8    7.6    8.1    7.5    7.8    9.1    -995    -995    -995
 KIN2   133    50     61    8.1    2.0    2.0   160    4.7    0.2    2.5    0.00   977.49     0    9.9    1.4   -995   -995   -995   -995   -995    -995    -995    -995
