<pre>  101 ! (c) 2019 Oklahoma Climatological Survey and the Oklahoma Mesonet - all rights reserved
  21 2019 11 22 00 00 00
 STID  STNM  TIME   RELH   TAIR   WSPD   WVEC  WDIR   WDSD   WSSD   WMAX    RAIN     PRES  SRAD   TA9M   WS2M   TS10   TB10   TS05   TS25   TS60    TR05    TR25    TR60
 KIN2   133     0     82    6.7    4.8    4.7    10   12.6    1.1    6.9    6.10   980.03     0    6.9    3.9   12.1   10.8   11.8   12.6   13.0    1.47    1.52    3.74
 KIN2   133     5     83    6.7    5.1    4.9    11   14.9    1.1    7.4    0.00   980.21     0    6.8    4.0   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    10     83    6.6    5.3    5.1    14   14.2    1.1    8.1    0.00   980.18     0    6.7    4.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    15     84    6.5    5.8    5.8    13    9.3    1.1    8.4    0.00   980.07     0    6.7    4.6   12.1   10.7   11.7   12.6   13.0    -995    -995    -995
 KIN2   133    20     84    6.5    4.8    4.7    14   10.4    0.9    6.8    0.00   980.24     0    6.6    3.9   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    25     83    6.5    5.2    5.2    13    8.8    0.8    7.5    0.00   980.34     0    6.7    4.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    30     83    6.5    4.7    4.7    17    8.3    0.7    6.4    0.00   980.42     0    6.7    3.9   12.1   10.6   11.7   12.6   13.0    1.47    1.53    3.75
 KIN2   133    35     83    6.5    5.2    5.2    23    8.6    0.9    7.9    0.00   980.26     0    6.7    4.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    40     83    6.5    5.1    5.0    21    9.6    0.8    6.8    0.00   980.15     0    6.6    4.1   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    45     84    6.4    5.4    5.3    23    9.3    0.8    7.0    0.00   980.08     0    6.6    4.4   12.0   10.5   11.6   12.6   13.0    -995    -995    -995
 KIN2   133    50     85    6.4    4.5    4.4    20   10.2    0.7    6.4    0.00   980.16     0    6.6    3.6   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    55     85    6.4    4.2    4.1    17   11.4    0.8    6.5    0.00   980.27     0    6.6    3.4   -995   -995   -995   -995   -995    -995    -995    -995
 KIN2   133    60     84    6.4    5.3    5.2    18   10.1    1.0    8.7    0.00   980.28     0    6.6    4.5   12.0   10.5   11.6   12.5   13.0    1.46    1.53    3.74
